;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;0;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;2;['Evie'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;8;990;985;985;985;998;990;990;990;11.0;5.0;11.0;
2;3;8;['SpongeBob'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];30;2;977;975;975;1005;988;985;985;985;12.0;1.0;12.0;
3;4;16;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];9;12;972;965;974;979;983;980;980;980;20.0;8.0;20.0;
4;5;32;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;0;967;955;964;937;973;975;975;975;22.0;2.0;22.0;
5;6;64;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;7;957;945;963;863;963;970;970;970;31.0;9.0;31.0;
6;7;128;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;59;952;935;953;725;953;965;965;965;38.0;7.0;;
7;8;256;['AggressiveLauncher'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];118;8;942;925;943;459;943;1073;955;955;0.0;0.0;0.0;
8;9;459;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;16;937;915;933;10;933;1068;950;950;10.0;10.0;10.0;
9;10;413;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];43;2;932;492;923;43;923;1063;945;945;18.0;8.0;18.0;
10;11;372;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;6;927;110;913;51;913;1058;940;940;18.0;0.0;18.0;
11;12;110;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;0;922;-10;923;41;903;1053;935;935;20.0;2.0;20.0;
12;13;41;['AggressiveLauncher'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;5;912;-10;913;-5;926;1048;930;930;28.0;8.0;28.0;
13;14;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;7;902;-10;903;-5;930;1043;925;925;32.0;4.0;32.0;
14;15;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];16;4;901;-10;893;-5;925;1038;920;920;37.0;5.0;37.0;
15;16;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];10;3;892;-10;893;-5;920;1033;915;915;38.0;1.0;38.0;
16;17;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;6;879;-10;905;-5;910;1028;910;910;39.0;1.0;39.0;
17;18;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];47;7;868;-10;942;-5;900;1023;905;905;39.0;0.0;39.0;
18;19;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;7;867;-10;932;-5;890;1018;900;900;48.0;9.0;48.0;
19;20;7;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];25;7;850;-10;922;-5;880;1013;895;915;58.0;10.0;58.0;
20;21;7;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];32;13;838;-10;912;-5;870;1003;917;910;5.0;5.0;5.0;
21;22;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];42;5;857;-10;902;-5;860;998;912;905;12.0;7.0;12.0;
22;23;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;93;852;-10;911;-5;850;993;900;900;12.0;0.0;12.0;
23;24;93;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];113;17;754;-10;901;-5;840;983;1003;890;5.0;5.0;5.0;
24;25;17;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;17;752;-10;891;-5;830;978;998;885;8.0;3.0;8.0;
25;26;17;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];32;4;730;-10;881;-5;820;973;1020;875;17.0;9.0;17.0;
26;27;15;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;10;733;-10;871;-5;810;968;1000;870;22.0;5.0;22.0;
