;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;9;995;995;995;995;995;995;995;995;5.0;5.0;5.0;
1;2;9;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;28;981;985;1002;985;985;990;990;990;12.0;7.0;12.0;
2;3;28;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];48;6;943;975;1040;975;975;980;985;985;2.0;2.0;2.0;
3;4;56;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;10;938;965;1030;909;979;975;980;980;5.0;3.0;5.0;
4;5;112;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;0;928;955;1020;787;989;970;975;975;7.0;2.0;7.0;
5;6;224;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;16;923;945;1010;563;979;965;970;970;9.0;2.0;9.0;
6;7;448;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];51;1;918;935;1000;105;969;960;965;960;14.0;5.0;14.0;
7;8;403;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;3;908;522;990;95;959;955;960;955;14.0;0.0;14.0;
8;9;363;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;10;903;149;993;85;949;950;955;950;15.0;1.0;15.0;
9;10;149;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];27;5;898;-10;1010;75;939;945;945;945;23.0;8.0;23.0;
10;11;75;['AggressiveLauncher'];1;Mission failure;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];26;40;893;-10;1000;-10;929;940;940;940;30.0;7.0;30.0;
11;12;40;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];52;7;843;-10;990;-10;919;982;935;935;9.0;9.0;9.0;
12;13;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;10;831;-10;1000;-10;909;977;930;930;19.0;10.0;19.0;
13;14;10;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];24;3;811;-10;990;-10;899;972;925;944;24.0;5.0;24.0;
14;15;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];26;2;806;-10;980;-10;915;967;920;935;29.0;5.0;29.0;
15;16;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];15;8;799;-10;985;-10;903;962;915;930;38.0;9.0;38.0;
16;17;8;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];27;6;781;-10;975;-10;893;952;910;925;2.0;2.0;2.0;
17;18;6;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];23;7;770;-10;965;-10;883;947;923;920;8.0;6.0;8.0;
18;19;7;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];41;20;758;-10;955;-10;873;942;918;951;13.0;5.0;13.0;
19;20;20;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];32;27;760;-10;945;-10;868;937;913;946;17.0;4.0;17.0;
20;21;27;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];42;2;723;-10;935;-10;858;969;908;941;4.0;4.0;4.0;
21;22;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];20;4;716;-10;925;-10;866;964;903;936;10.0;6.0;10.0;
22;23;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;20;702;-10;915;-10;871;959;898;931;11.0;1.0;11.0;
23;24;20;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];30;1;677;-10;905;-10;861;954;918;926;20.0;9.0;20.0;
24;25;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;42;682;-10;895;-10;851;949;909;921;24.0;4.0;24.0;
25;26;42;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];54;0;635;-10;939;-10;841;939;899;911;2.0;2.0;2.0;
26;27;6;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;16;635;-10;929;-10;831;934;888;906;3.0;1.0;3.0;
27;28;16;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];23;17;614;-10;919;-10;844;929;883;901;8.0;5.0;8.0;
28;29;17;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];26;4;587;-10;909;-10;834;924;899;896;17.0;9.0;17.0;
29;30;4;['SpongeBob', 'Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];15;11;578;-10;899;-10;839;919;890;891;20.0;3.0;20.0;
30;31;11;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;4;557;-10;889;-10;850;914;885;886;28.0;8.0;28.0;
