;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;56;995;995;995;995;995;995;995;995;3.0;3.0;3.0;
1;2;56;['SpongeBob'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];62;6;934;985;985;1047;990;990;990;990;11.0;8.0;11.0;
2;3;112;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;2;929;975;975;942;980;985;985;985;12.0;1.0;12.0;
3;4;224;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;2;919;965;965;708;984;980;980;980;21.0;9.0;21.0;
4;5;448;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;20;914;955;955;263;974;975;975;975;21.0;0.0;21.0;
5;6;403;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];40;1;909;542;945;253;964;965;965;965;7.0;7.0;7.0;
6;7;363;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;3;904;169;948;243;954;960;960;960;14.0;7.0;14.0;
7;8;243;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;3;912;159;938;-10;944;955;955;955;15.0;1.0;15.0;
8;9;159;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];19;14;907;-10;928;-10;953;950;950;950;21.0;6.0;21.0;
9;10;14;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];43;7;883;-10;918;-10;943;940;940;983;1.0;1.0;1.0;
10;11;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];15;10;871;-10;923;-10;933;935;935;978;6.0;5.0;6.0;
11;12;10;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];62;4;851;-10;913;-10;985;930;925;973;16.0;10.0;16.0;
12;13;10;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;23;846;-10;914;-10;975;925;910;968;23.0;7.0;23.0;
13;14;23;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;11;813;-10;904;-10;1021;915;905;958;1.0;1.0;1.0;
14;15;11;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];18;20;797;-10;894;-10;1011;910;913;953;7.0;6.0;7.0;
15;16;20;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];56;10;772;-10;884;-10;1057;905;908;948;15.0;8.0;15.0;
16;17;10;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];31;41;752;-10;874;-10;1078;900;903;943;24.0;9.0;;
17;18;41;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];54;8;706;-10;864;-10;1068;890;893;987;9.0;9.0;9.0;
18;19;13;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];13;2;701;-10;854;-10;1071;885;875;982;13.0;4.0;13.0;
19;20;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];7;4;694;-10;844;-10;1066;880;870;977;15.0;2.0;15.0;
20;21;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;7;703;-10;834;-10;1056;875;865;972;23.0;8.0;23.0;
21;22;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;2;719;-10;824;-10;1046;870;860;967;31.0;8.0;31.0;
