;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;9;995;995;995;995;995;995;995;995;3.0;3.0;3.0;
1;2;9;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;16;981;1001;985;985;985;990;990;990;11.0;8.0;11.0;
2;3;18;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];32;3;1003;991;975;957;975;985;985;985;11.0;0.0;11.0;
3;4;36;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];31;7;998;981;965;911;996;980;980;980;20.0;9.0;20.0;
4;5;72;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;33;993;971;955;844;986;975;975;975;22.0;2.0;22.0;
5;6;144;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];48;1;988;961;945;690;976;965;1013;965;5.0;5.0;5.0;
6;7;288;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;6;983;965;935;392;966;960;1008;960;9.0;4.0;9.0;
7;8;392;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;23;973;955;925;-10;977;955;1003;955;16.0;7.0;16.0;
8;9;353;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];37;4;968;592;915;-10;967;945;993;982;7.0;7.0;7.0;
9;10;318;['PassiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];19;12;958;264;905;-10;976;940;988;977;8.0;1.0;8.0;
10;11;264;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample2'];22;11;953;-10;895;-10;966;935;983;989;12.0;4.0;12.0;
11;12;19;['Sample1'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];24;4;948;-10;885;-10;956;930;978;984;15.0;3.0;15.0;
12;13;18;['Sample1'];1;Mission failure;['AlwaysLauncher', 'Evie'];39;17;943;-10;875;-10;946;925;955;979;24.0;9.0;24.0;
13;14;17;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];62;6;921;-10;865;-10;936;977;945;969;5.0;5.0;5.0;
14;15;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;49;925;-10;855;-10;926;972;940;964;8.0;3.0;8.0;
15;16;49;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];62;7;871;-10;845;-10;916;962;930;1016;10.0;10.0;10.0;
16;17;10;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;23;879;-10;835;-10;906;957;915;1001;11.0;1.0;11.0;
17;18;23;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];32;0;851;-10;825;-10;896;979;905;996;0.0;0.0;0.0;
