;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;7;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;7;['SpongeBob'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];13;2;983;985;985;998;990;990;990;990;9.0;3.0;9.0;
2;3;14;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;6;973;993;975;974;980;985;985;985;13.0;4.0;13.0;
3;4;28;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;7;968;983;979;936;970;980;980;980;13.0;0.0;13.0;
4;5;56;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;0;958;973;969;889;960;975;975;975;14.0;1.0;14.0;
5;6;112;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];17;4;953;963;959;784;955;970;970;970;21.0;7.0;21.0;
6;7;224;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;7;943;953;949;571;945;965;965;965;23.0;2.0;23.0;
7;8;448;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;4;938;943;959;113;935;960;960;960;31.0;8.0;31.0;
8;9;403;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];11;1;933;530;949;114;930;955;955;955;33.0;2.0;33.0;
9;10;363;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;0;923;166;939;104;920;950;950;950;33.0;0.0;33.0;
10;11;166;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;7;918;-10;939;94;910;945;945;945;36.0;3.0;36.0;
11;12;94;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;16;908;-10;929;9;900;940;940;940;44.0;8.0;44.0;
12;13;16;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];42;12;887;-10;919;4;890;930;935;972;6.0;6.0;6.0;
13;14;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];123;3;988;-10;909;-6;880;925;925;967;6.0;0.0;6.0;
14;15;4;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];9;18;983;-10;899;-6;879;920;916;962;9.0;3.0;9.0;
15;16;18;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];30;2;955;-10;889;-6;869;915;906;952;19.0;10.0;19.0;
16;17;6;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];21;3;950;-10;900;-6;859;910;895;947;25.0;6.0;25.0;
17;18;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;4;942;-10;890;-6;869;905;890;942;33.0;8.0;33.0;
18;19;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;2;954;-10;880;-6;859;900;885;937;42.0;9.0;42.0;
19;20;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];21;4;947;-10;870;-6;868;895;880;932;52.0;10.0;52.0;
20;21;4;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];55;14;933;-10;860;-6;858;940;875;927;10.0;10.0;10.0;
21;22;14;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];33;9;914;-10;850;-6;848;935;865;950;20.0;10.0;20.0;
22;23;9;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];20;5;895;-10;840;-6;838;945;860;945;0.0;0.0;0.0;
23;24;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;31;890;-10;844;-6;828;940;848;940;7.0;7.0;7.0;
24;25;31;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample2'];49;29;854;-10;883;-6;818;935;843;930;7.0;0.0;7.0;
25;26;29;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];54;3;820;-10;927;-6;808;930;838;925;10.0;3.0;10.0;
