;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;14;995;995;995;995;995;995;995;995;7.0;7.0;7.0;
1;2;14;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];26;1;976;1011;985;985;985;990;990;990;11.0;4.0;11.0;
2;3;28;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;4;980;1001;975;947;975;985;985;985;16.0;5.0;16.0;
3;4;56;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];36;12;975;991;1001;881;965;980;980;980;17.0;1.0;17.0;
4;5;112;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;5;970;981;991;759;975;975;975;975;17.0;0.0;17.0;
5;6;224;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;39;965;971;996;525;965;970;970;970;23.0;6.0;23.0;
6;7;448;['AggressiveLauncher'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];57;5;955;961;986;67;955;960;960;1017;2.0;2.0;2.0;
7;8;403;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;11;950;548;976;57;958;955;955;1012;12.0;10.0;12.0;
8;9;363;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];52;8;945;175;966;99;948;950;950;1007;15.0;3.0;15.0;
9;10;175;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;10;935;-10;956;105;938;945;945;1002;24.0;9.0;24.0;
10;11;105;['AggressiveLauncher'];1;AggressiveLauncher;['AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];36;2;930;-10;946;26;928;935;935;992;9.0;9.0;9.0;
11;12;26;['AggressiveLauncher'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;5;920;-10;936;-10;931;930;930;987;15.0;6.0;15.0;
12;13;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample1'];22;12;915;-10;926;-10;943;925;913;982;23.0;8.0;23.0;
13;14;12;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];36;4;893;-10;916;-10;933;951;908;977;3.0;3.0;3.0;
14;15;9;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];8;11;888;-10;914;-10;923;946;894;972;11.0;8.0;11.0;
15;16;11;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];27;30;867;-10;904;-10;913;941;911;967;21.0;10.0;;
16;17;30;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];40;21;832;-10;894;-10;903;971;906;957;0.0;0.0;0.0;
17;18;21;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];27;1;806;-10;884;-10;893;966;923;952;3.0;3.0;3.0;
18;19;10;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;5;811;-10;874;-10;883;961;908;947;11.0;8.0;11.0;
19;20;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];9;3;801;-10;864;-10;882;956;903;942;13.0;2.0;13.0;
20;21;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;14;800;-10;854;-10;872;951;898;937;16.0;3.0;16.0;
21;22;14;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];23;12;781;-10;844;-10;862;946;893;950;19.0;3.0;19.0;
22;23;12;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];24;11;759;-10;834;-10;876;941;883;945;21.0;2.0;21.0;
23;24;11;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];22;5;760;-10;824;-10;866;931;878;940;0.0;0.0;0.0;
24;25;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];25;7;755;-10;814;-10;881;926;866;935;3.0;3.0;3.0;
25;26;7;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;5;738;-10;804;-10;887;921;861;930;10.0;7.0;10.0;
26;27;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];24;14;728;-10;818;-10;877;916;856;925;15.0;5.0;15.0;
27;28;14;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;1;722;-10;808;-10;867;911;851;920;16.0;1.0;16.0;
