;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;14;995;995;995;995;995;995;995;995;0.0;0.0;0.0;
1;2;14;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];30;126;976;1015;985;985;985;990;990;990;7.0;7.0;7.0;
2;3;126;['SpongeBob'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];154;1;845;1005;975;975;975;980;1134;980;3.0;3.0;3.0;
3;4;252;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];58;2;893;995;965;713;965;975;1129;975;12.0;9.0;12.0;
4;5;504;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;5;888;985;955;212;955;970;1124;970;22.0;10.0;22.0;
5;6;454;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;6;883;537;945;202;945;965;1119;965;26.0;4.0;26.0;
6;7;409;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;8;888;118;935;192;935;960;1114;960;26.0;0.0;26.0;
7;8;192;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;1;883;108;925;17;925;955;1109;955;30.0;4.0;30.0;
8;9;108;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;25;878;0;915;7;915;950;1104;950;38.0;8.0;38.0;
9;10;25;['SpongeBob'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];41;9;843;-10;905;-3;905;981;1094;940;0.0;0.0;0.0;
10;11;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;14;829;-10;912;-3;895;976;1089;935;9.0;9.0;9.0;
11;12;14;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Sample2'];28;2;805;-10;902;-3;890;971;1084;953;15.0;6.0;15.0;
12;13;10;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];10;41;800;-10;892;-3;890;966;1079;938;21.0;6.0;;
13;14;41;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];69;2;754;-10;882;-3;880;956;1074;997;1.0;1.0;1.0;
14;15;12;['Sample2'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;10;744;-10;872;-3;911;951;1069;980;7.0;6.0;7.0;
15;16;10;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample1'];38;2;729;-10;900;-3;901;946;1059;975;14.0;7.0;14.0;
16;17;4;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];13;7;719;-10;903;-3;896;941;1050;970;19.0;5.0;19.0;
17;18;7;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];16;1;707;-10;893;-3;902;936;1045;965;25.0;6.0;25.0;
18;19;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];9;7;706;-10;883;-3;890;931;1040;960;26.0;1.0;26.0;
19;20;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];19;2;694;-10;892;-3;885;926;1035;955;33.0;7.0;33.0;
20;21;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;5;682;-10;895;-3;873;921;1030;950;34.0;1.0;34.0;
21;22;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;75;672;-10;905;-3;863;916;1025;945;34.0;0.0;;
22;23;75;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];94;7;592;-10;895;-3;853;1000;1015;935;4.0;4.0;13.0;9.0
23;24;7;['SpongeBob', 'Manu', 'Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;24;575;-10;885;-3;857;988;1003;930;13.0;0.0;13.0;
24;25;24;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Manu', 'Sample1', 'Sample2'];38;4;546;-10;875;-3;852;1016;993;920;0.0;0.0;0.0;
25;26;11;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;2;536;-10;877;-3;842;1011;977;915;2.0;2.0;2.0;
26;27;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];18;5;529;-10;867;-3;848;1006;972;910;7.0;5.0;7.0;
27;28;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];51;1;565;-10;857;-3;838;1001;967;905;8.0;1.0;8.0;
28;29;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];16;9;560;-10;847;-3;842;996;962;900;8.0;0.0;8.0;
29;30;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;2;546;-10;837;-3;849;991;957;895;15.0;7.0;15.0;
