;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;11;995;995;995;995;995;995;995;995;8.0;8.0;8.0;
1;2;11;['SpongeBob'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];22;3;979;985;985;1007;990;990;990;990;12.0;4.0;12.0;
2;3;22;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;16;969;975;975;991;980;985;985;985;21.0;9.0;21.0;
3;4;44;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];41;7;964;965;965;978;970;975;980;980;5.0;5.0;5.0;
4;5;88;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;3;954;978;955;880;960;970;975;975;9.0;4.0;9.0;
5;6;176;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];22;6;949;968;967;694;955;965;970;970;16.0;7.0;16.0;
6;7;352;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];69;1;944;958;957;337;1014;960;965;965;25.0;9.0;25.0;
7;8;337;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;16;939;948;947;-10;1016;955;960;960;25.0;0.0;25.0;
8;9;303;['PassiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];33;1;934;635;937;-10;1006;950;983;955;31.0;6.0;31.0;
9;10;273;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];21;4;945;352;927;-10;996;945;978;950;36.0;5.0;36.0;
10;11;246;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;126;940;110;917;-10;986;940;973;945;40.0;4.0;;
11;12;126;['SpongeBob'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];150;3;809;100;907;-10;976;930;963;1085;1.0;1.0;1.0;
12;13;100;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];56;6;855;-10;897;-10;966;925;958;1080;1.0;0.0;1.0;
13;14;16;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;3;850;-10;905;-10;956;920;937;1075;1.0;0.0;1.0;
14;15;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;7;842;-10;907;-10;946;915;932;1070;9.0;8.0;9.0;
15;16;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;4;850;-10;897;-10;936;910;927;1065;10.0;1.0;10.0;
16;17;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;15;841;-10;905;-10;926;905;922;1060;17.0;7.0;17.0;
17;18;15;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];61;5;877;-10;895;-10;916;900;912;1055;23.0;6.0;23.0;
18;19;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];16;11;867;-10;885;-10;922;895;907;1050;28.0;5.0;28.0;
19;20;11;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;9;870;-10;875;-10;912;890;902;1045;37.0;9.0;37.0;
20;21;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu'];18;16;856;-10;883;-10;902;880;897;1040;0.0;0.0;0.0;
21;22;16;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Sample2'];50;14;830;-10;873;-10;897;875;892;1080;7.0;7.0;7.0;
22;23;14;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie'];24;4;811;-10;863;-10;887;870;887;1075;10.0;3.0;10.0;
23;24;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];30;5;797;-10;883;-10;877;865;882;1070;10.0;0.0;10.0;
24;25;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];16;6;787;-10;873;-10;883;860;877;1065;14.0;4.0;14.0;
25;26;6;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;9;771;-10;884;-10;873;855;872;1060;22.0;8.0;22.0;
26;27;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;3;757;-10;899;-10;863;850;867;1055;30.0;8.0;30.0;
27;28;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;11;760;-10;889;-10;853;845;862;1050;36.0;6.0;36.0;
28;29;11;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;79;744;-10;893;-10;843;840;857;1045;36.0;0.0;;
29;30;79;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];96;3;655;-10;883;-10;833;926;847;1035;5.0;5.0;5.0;
