;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;12;995;995;995;995;995;995;995;995;10.0;10.0;10.0;
1;2;12;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;29;978;985;1001;990;985;990;990;990;19.0;9.0;19.0;
2;3;29;['SpongeBob'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];46;11;939;975;991;980;975;1026;985;985;6.0;6.0;6.0;
3;4;58;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];27;1;934;965;981;912;965;1021;1002;980;10.0;4.0;10.0;
4;5;116;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;13;929;955;971;786;975;1016;997;975;13.0;3.0;13.0;
5;6;232;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];25;29;919;945;986;544;965;1011;992;970;18.0;5.0;18.0;
6;7;464;['AggressiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample2'];43;9;914;935;976;70;955;1001;987;1003;10.0;10.0;10.0;
7;8;418;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];20;1;924;507;966;60;950;996;982;998;16.0;6.0;16.0;
8;9;376;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];32;19;919;121;956;55;972;991;977;993;26.0;10.0;26.0;
9;10;121;['PassiveLauncher'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1'];32;3;909;-10;946;45;962;1013;967;988;2.0;2.0;2.0;
10;11;45;['AggressiveLauncher'];1;Mission failure;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;2;904;-10;936;-10;952;1008;962;983;7.0;5.0;7.0;
11;12;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];57;5;951;-10;926;-10;942;1003;950;978;14.0;7.0;14.0;
12;13;5;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie'];15;5;941;-10;916;-10;932;998;945;973;23.0;9.0;23.0;
13;14;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;2;948;-10;906;-10;922;993;940;968;26.0;3.0;26.0;
14;15;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];49;26;941;-10;945;-10;910;988;935;963;33.0;7.0;33.0;
15;16;26;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];46;7;905;-10;935;-10;946;978;925;953;5.0;5.0;5.0;
16;17;7;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];8;8;893;-10;925;-10;944;973;920;948;13.0;8.0;13.0;
17;18;8;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;10;875;-10;937;-10;934;968;915;943;20.0;7.0;20.0;
18;19;10;['SpongeBob', 'Sample1'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];30;110;860;-10;927;-10;924;958;925;933;5.0;5.0;5.0;
19;20;110;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];129;11;745;-10;917;-10;914;1077;920;928;10.0;10.0;10.0;
20;21;14;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];62;1;735;-10;907;-10;966;1072;901;923;19.0;9.0;19.0;
21;22;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];22;5;730;-10;897;-10;976;1067;896;918;23.0;4.0;23.0;
