;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;8;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;8;['SpongeBob'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];14;28;982;985;985;985;990;990;990;990;10.0;4.0;10.0;
2;3;28;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];40;33;949;975;975;975;1020;985;985;985;16.0;6.0;16.0;
3;4;56;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1'];48;1;939;965;965;957;1010;975;975;980;0.0;0.0;0.0;
4;5;112;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;1;934;955;971;835;1000;970;970;975;2.0;2.0;2.0;
5;6;224;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;9;929;962;961;601;990;965;965;970;8.0;6.0;8.0;
6;7;448;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];37;14;956;952;951;143;980;960;960;965;9.0;1.0;9.0;
7;8;403;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];39;5;951;539;941;133;970;955;955;994;9.0;0.0;9.0;
8;9;363;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];77;8;946;166;931;123;1037;950;950;989;17.0;8.0;17.0;
9;10;166;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;8;941;-10;921;113;1046;945;945;984;25.0;8.0;25.0;
10;11;113;['AggressiveLauncher'];1;AggressiveLauncher;['AlwaysLauncher', 'AggressiveLauncher'];19;1;936;-10;911;9;1041;940;940;979;29.0;4.0;29.0;
11;12;9;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;11;939;-10;901;-10;1031;935;935;974;30.0;1.0;30.0;
12;13;11;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];35;5;923;-10;926;-10;1021;930;930;969;38.0;8.0;38.0;
13;14;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];31;15;913;-10;916;-10;1042;925;925;964;38.0;0.0;38.0;
14;15;15;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;6;929;-10;906;-10;1032;920;920;959;39.0;1.0;39.0;
15;16;6;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;8;913;-10;896;-10;1042;915;915;954;41.0;2.0;41.0;
16;17;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;10;900;-10;899;-10;1032;910;910;949;42.0;1.0;42.0;
17;18;10;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];42;13;885;-10;889;-10;1022;905;905;981;45.0;3.0;45.0;
18;19;13;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];48;18;862;-10;927;-10;1012;900;900;976;47.0;2.0;47.0;
19;20;18;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];35;3;839;-10;917;-10;1002;890;890;971;1.0;1.0;1.0;
20;21;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;16;855;-10;907;-10;992;885;881;966;11.0;10.0;11.0;
21;22;16;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];29;11;834;-10;897;-10;982;880;876;985;17.0;6.0;17.0;
22;23;11;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];37;9;850;-10;887;-10;972;875;871;980;27.0;10.0;27.0;
23;24;9;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];17;2;836;-10;877;-10;962;882;866;975;9.0;9.0;9.0;
24;25;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;1;843;-10;867;-10;950;877;861;970;15.0;6.0;15.0;
25;26;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;14;838;-10;857;-10;946;872;856;965;16.0;1.0;16.0;
26;27;14;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Sample1'];24;3;819;-10;847;-10;936;867;846;960;19.0;3.0;19.0;
27;28;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;8;814;-10;851;-10;926;862;837;955;26.0;7.0;26.0;
28;29;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];55;6;851;-10;841;-10;921;857;832;950;29.0;3.0;29.0;
29;30;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;1;863;-10;831;-10;911;852;827;945;30.0;1.0;30.0;
30;31;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];6;1;858;-10;827;-10;899;847;822;940;33.0;3.0;33.0;
31;32;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];7;3;853;-10;817;-10;894;842;817;935;38.0;5.0;38.0;
32;33;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;4;856;-10;807;-10;884;837;812;930;41.0;3.0;41.0;
33;34;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];10;5;847;-10;797;-10;884;832;807;925;43.0;2.0;43.0;
34;35;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;5;865;-10;787;-10;874;827;802;920;50.0;7.0;50.0;
35;36;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];12;3;855;-10;777;-10;876;822;797;915;54.0;4.0;54.0;
36;37;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];30;5;842;-10;797;-10;866;817;792;910;54.0;0.0;54.0;
37;38;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;2;832;-10;787;-10;873;812;787;905;58.0;4.0;58.0;
38;39;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;25;820;-10;777;-10;872;807;782;900;61.0;3.0;61.0;
39;40;25;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];47;1;790;-10;767;-10;862;797;819;890;0.0;0.0;0.0;
40;41;4;['Sample1', 'Sample2'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;1;780;-10;757;-10;862;792;810;881;5.0;5.0;5.0;
41;42;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;24;775;-10;763;-10;850;787;805;876;15.0;10.0;15.0;
42;43;24;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];49;20;746;-10;753;-10;840;777;795;915;8.0;8.0;8.0;
43;44;20;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;13;716;-10;771;-10;830;772;790;910;14.0;6.0;14.0;
44;45;13;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];26;71;698;-10;787;-10;820;762;785;900;10.0;10.0;10.0;
45;46;71;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];87;14;617;-10;777;-10;897;752;775;890;6.0;6.0;6.0;
46;47;16;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];21;9;612;-10;788;-10;887;747;754;885;11.0;5.0;11.0;
47;48;9;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;21;593;-10;778;-10;877;742;749;880;15.0;4.0;15.0;
48;49;21;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Manu', 'Sample2'];30;4;567;-10;768;-10;872;732;744;900;10.0;10.0;10.0;
49;50;4;['SpongeBob', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];42;20;558;-10;758;-10;904;727;739;891;12.0;2.0;12.0;
50;51;20;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];43;12;528;-10;748;-10;894;722;729;924;17.0;5.0;17.0;
51;52;12;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];22;7;511;-10;738;-10;884;734;724;919;1.0;1.0;1.0;
52;53;7;['SpongeBob', 'Sample1'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];23;1;499;-10;728;-10;874;729;730;914;4.0;3.0;4.0;
53;54;8;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];5;29;494;-10;718;-10;869;724;717;909;6.0;2.0;6.0;
54;55;29;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];46;1;455;-10;708;-10;905;719;712;899;11.0;5.0;11.0;
55;56;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];5;5;450;-10;698;-10;900;714;707;890;20.0;9.0;20.0;
56;57;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;15;468;-10;688;-10;890;709;702;885;29.0;9.0;29.0;
57;58;15;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];31;92;448;-10;678;-10;880;730;692;880;5.0;5.0;5.0;
58;59;92;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];112;11;346;-10;780;-10;870;725;687;870;12.0;7.0;12.0;
59;60;11;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];23;3;330;-10;770;-10;860;715;700;865;4.0;4.0;4.0;
60;61;10;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];19;2;320;-10;779;-10;855;710;685;860;14.0;10.0;14.0;
61;62;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;4;313;-10;794;-10;843;705;680;855;20.0;6.0;20.0;
62;63;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;30;299;-10;784;-10;874;700;675;850;21.0;1.0;21.0;
63;64;30;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];48;10;264;-10;774;-10;864;690;713;840;4.0;4.0;4.0;
64;65;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];27;12;271;-10;764;-10;854;685;708;835;14.0;10.0;14.0;
65;66;12;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];23;13;254;-10;754;-10;867;675;703;830;0.0;0.0;0.0;
66;67;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;14;256;-10;744;-10;857;670;698;825;10.0;10.0;10.0;
67;68;14;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Sample2'];21;17;237;-10;734;-10;852;665;693;836;10.0;0.0;10.0;
68;69;17;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];31;44;210;-10;755;-10;842;660;683;831;15.0;5.0;;
69;70;44;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];83;3;161;-10;745;-10;832;733;678;821;1.0;1.0;1.0;
70;71;10;['Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;51;166;-10;735;-10;822;728;673;806;4.0;3.0;4.0;
71;72;51;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample1'];59;6;110;-10;784;-10;812;723;663;801;14.0;10.0;14.0;
72;73;13;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];39;41;100;-10;813;-10;802;718;645;796;17.0;3.0;17.0;
73;74;41;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];60;0;54;-10;803;-10;792;708;635;846;0.0;0.0;0.0;
74;75;15;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];5;3;44;-10;798;-10;787;703;615;841;5.0;5.0;5.0;
75;76;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];156;10;36;-10;788;-10;933;698;610;836;12.0;7.0;12.0;
76;77;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;4;41;-10;778;-10;923;693;605;831;12.0;0.0;12.0;
