;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;1;995;995;995;995;995;995;995;995;1.0;1.0;1.0;
1;2;5;['Sample1'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];7;3;990;985;992;985;985;990;985;990;11.0;10.0;11.0;
2;3;10;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;27;985;975;996;965;975;985;980;985;14.0;3.0;14.0;
3;4;27;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Sample1'];42;33;990;965;986;960;970;980;970;980;18.0;4.0;18.0;
4;5;54;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample2'];100;15;985;955;976;896;960;1070;965;970;7.0;7.0;7.0;
5;6;108;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];30;10;980;975;966;778;950;1065;960;965;13.0;6.0;13.0;
6;7;216;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;4;975;965;956;574;940;1060;955;960;13.0;0.0;13.0;
7;8;432;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;15;965;955;946;132;930;1055;950;955;13.0;0.0;13.0;
8;9;389;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];25;8;960;556;936;147;920;1050;945;950;23.0;10.0;23.0;
9;10;350;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;5;955;196;926;164;910;1045;940;945;32.0;9.0;32.0;
10;11;196;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;23;950;-10;926;154;900;1040;935;940;39.0;7.0;39.0;
11;12;154;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];43;18;940;-10;916;33;890;1030;925;930;2.0;2.0;2.0;
12;13;33;['AggressiveLauncher'];1;AggressiveLauncher;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];26;1;935;-10;906;16;880;1025;920;925;9.0;7.0;9.0;
13;14;16;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;1;925;-10;896;-10;870;1020;915;920;17.0;8.0;17.0;
14;15;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];83;14;920;-10;886;-10;941;1015;910;915;19.0;2.0;19.0;
15;16;14;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;4;901;-10;876;-10;951;1010;905;910;26.0;7.0;26.0;
16;17;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;2;908;-10;866;-10;941;1005;900;905;32.0;6.0;32.0;
17;18;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];10;12;901;-10;856;-10;939;1000;895;900;32.0;0.0;32.0;
18;19;12;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];27;10;879;-10;846;-10;956;995;890;895;33.0;1.0;33.0;
19;20;10;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];48;20;859;-10;836;-10;946;990;885;890;34.0;1.0;34.0;
20;21;20;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];45;13;834;-10;826;-10;936;1025;875;880;7.0;7.0;7.0;
21;22;13;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;2;811;-10;837;-10;926;1020;870;875;15.0;8.0;15.0;
22;23;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher'];111;0;806;-10;938;-10;921;1015;858;870;20.0;5.0;20.0;
23;24;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;2;801;-10;946;-10;909;1010;853;865;24.0;4.0;24.0;
24;25;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;5;822;-10;936;-10;897;1005;848;860;27.0;3.0;27.0;
