;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;14;995;995;995;995;995;995;995;995;1.0;1.0;1.0;
1;2;14;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];24;1;976;985;1009;985;985;990;990;990;11.0;10.0;11.0;
2;3;28;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;16;977;975;999;952;975;985;985;985;13.0;2.0;13.0;
3;4;56;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;6;972;965;989;909;965;980;980;980;16.0;3.0;16.0;
4;5;112;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;6;962;955;979;803;955;975;975;975;18.0;2.0;18.0;
5;6;224;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];43;5;957;945;1012;569;945;970;970;970;19.0;1.0;19.0;
6;7;448;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];12;3;952;935;1014;116;935;965;965;965;23.0;4.0;23.0;
7;8;403;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;1;942;522;1004;125;925;960;960;960;33.0;10.0;33.0;
8;9;363;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;2;937;167;994;115;915;955;955;955;33.0;0.0;33.0;
9;10;167;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;6;927;-10;984;123;905;950;950;950;39.0;6.0;39.0;
10;11;123;['AggressiveLauncher'];1;Mission failure;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];43;2;922;-10;974;-10;895;945;945;945;46.0;7.0;46.0;
11;12;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;12;924;-10;964;-10;883;940;940;940;48.0;2.0;48.0;
12;13;12;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];28;1;907;-10;954;-10;873;935;930;958;52.0;4.0;52.0;
13;14;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];30;6;927;-10;944;-10;868;930;921;949;55.0;3.0;55.0;
14;15;6;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];18;2;916;-10;934;-10;858;938;916;944;2.0;2.0;2.0;
15;16;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;7;904;-10;924;-10;859;933;911;939;9.0;7.0;9.0;
16;17;7;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];23;12;892;-10;914;-10;849;928;924;934;16.0;7.0;16.0;
17;18;12;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];23;21;870;-10;904;-10;862;923;919;924;26.0;10.0;;
18;19;21;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];30;31;844;-10;894;-10;852;943;914;919;6.0;6.0;6.0;
19;20;31;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;6;844;-10;884;-10;842;938;909;914;10.0;4.0;10.0;
20;21;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;2;833;-10;874;-10;845;933;904;909;19.0;9.0;19.0;
21;22;2;['SpongeBob', 'Evie'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;18;821;-10;864;-10;833;928;899;904;26.0;7.0;26.0;
22;23;18;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];36;19;798;-10;890;-10;823;918;889;894;6.0;6.0;6.0;
23;24;19;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];39;6;769;-10;880;-10;852;913;884;889;16.0;10.0;16.0;
24;25;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;12;764;-10;887;-10;842;908;872;884;21.0;5.0;21.0;
25;26;12;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];41;6;747;-10;877;-10;832;898;867;874;5.0;5.0;5.0;
26;27;6;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;15;731;-10;867;-10;842;893;862;869;14.0;9.0;14.0;
27;28;15;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];93;9;711;-10;857;-10;832;888;945;864;19.0;5.0;19.0;
28;29;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];38;8;730;-10;847;-10;822;878;940;859;10.0;10.0;10.0;
29;30;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample2'];21;4;717;-10;837;-10;833;873;935;849;15.0;5.0;15.0;
30;31;4;['SpongeBob', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];43;9;746;-10;827;-10;823;868;930;840;23.0;8.0;23.0;
31;32;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];17;11;732;-10;817;-10;830;858;925;835;2.0;2.0;2.0;
32;33;11;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];20;67;716;-10;807;-10;820;853;935;830;6.0;4.0;6.0;
33;34;67;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];81;0;639;-10;797;-10;810;848;930;901;13.0;7.0;13.0;
34;35;7;['Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];5;14;634;-10;792;-10;800;843;925;889;21.0;8.0;21.0;
35;36;14;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];22;15;615;-10;782;-10;790;855;920;884;2.0;2.0;2.0;
36;37;15;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];27;12;590;-10;772;-10;780;850;910;901;4.0;2.0;4.0;
37;38;12;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];27;7;573;-10;789;-10;770;845;905;896;9.0;5.0;9.0;
38;39;7;['SpongeBob', 'Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];15;5;561;-10;779;-10;775;840;893;891;11.0;2.0;11.0;
39;40;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;6;551;-10;780;-10;765;835;888;886;16.0;5.0;16.0;
40;41;6;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];52;14;535;-10;770;-10;755;830;883;881;19.0;3.0;19.0;
41;42;14;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;10;516;-10;760;-10;762;825;878;876;22.0;3.0;22.0;
42;43;10;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;19;496;-10;768;-10;752;820;873;871;22.0;0.0;22.0;
43;44;19;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];33;15;472;-10;758;-10;742;815;863;894;32.0;10.0;32.0;
44;45;15;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];68;14;515;-10;748;-10;732;805;858;889;9.0;9.0;9.0;
45;46;14;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;12;496;-10;763;-10;722;800;853;884;10.0;1.0;10.0;
46;47;12;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;60;474;-10;753;-10;737;795;848;879;14.0;4.0;14.0;
47;48;60;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];86;8;409;-10;743;-10;727;785;924;869;0.0;0.0;0.0;
48;49;16;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];15;16;414;-10;733;-10;722;780;903;864;9.0;9.0;9.0;
49;50;16;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];27;4;393;-10;723;-10;739;775;898;859;18.0;9.0;18.0;
50;51;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;20;391;-10;713;-10;729;770;893;854;26.0;8.0;26.0;
51;52;20;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];32;6;366;-10;703;-10;719;760;888;876;10.0;10.0;10.0;
52;53;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;2;367;-10;693;-10;709;755;883;871;10.0;0.0;10.0;
53;54;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];7;12;360;-10;683;-10;704;750;878;866;18.0;8.0;18.0;
54;55;12;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];23;14;338;-10;673;-10;694;745;891;861;28.0;10.0;;
55;56;14;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Manu'];48;60;319;-10;663;-10;689;783;886;856;8.0;8.0;8.0;
56;57;60;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];87;3;249;-10;653;-10;679;860;876;846;2.0;2.0;2.0;
57;58;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];20;14;244;-10;643;-10;689;855;861;841;8.0;6.0;8.0;
58;59;14;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];28;23;220;-10;633;-10;679;850;879;836;15.0;7.0;15.0;
59;60;23;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Manu'];28;7;192;-10;623;-10;674;868;874;831;1.0;1.0;1.0;
60;61;7;['SpongeBob', 'Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;5;190;-10;613;-10;664;863;862;826;9.0;8.0;9.0;
