;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;3;995;995;995;995;995;995;995;995;9.0;9.0;9.0;
1;2;5;['Sample1'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;4;990;985;1002;985;985;990;985;990;14.0;5.0;14.0;
2;3;10;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;7;993;975;992;965;975;985;980;985;17.0;3.0;17.0;
3;4;20;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;9;988;965;982;950;965;980;975;980;25.0;8.0;25.0;
4;5;40;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];26;9;1004;955;972;900;960;975;970;975;32.0;7.0;32.0;
5;6;80;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];23;4;999;945;962;815;950;965;965;970;2.0;2.0;2.0;
6;7;160;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;10;1007;935;952;645;940;960;960;965;3.0;1.0;3.0;
7;8;320;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];26;0;1002;925;942;315;930;955;950;955;8.0;5.0;8.0;
8;9;315;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];40;1;1032;915;932;-10;920;950;945;950;14.0;6.0;14.0;
9;10;284;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];7;2;1027;621;929;-10;910;945;940;945;23.0;9.0;23.0;
10;11;256;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];17;10;1017;372;919;-10;900;940;935;940;33.0;10.0;33.0;
11;12;230;['PassiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];32;5;1012;132;909;-10;890;962;930;935;7.0;7.0;7.0;
12;13;132;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];50;10;1007;-10;899;-10;930;957;925;930;16.0;9.0;16.0;
13;14;10;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];31;14;987;-10;920;-10;920;952;920;925;25.0;9.0;25.0;
14;15;14;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];24;21;968;-10;934;-10;910;942;915;915;7.0;7.0;7.0;
15;16;21;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];34;2;942;-10;924;-10;900;937;939;910;7.0;0.0;7.0;
16;17;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;16;946;-10;914;-10;890;932;930;905;11.0;4.0;11.0;
17;18;16;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];42;1;925;-10;946;-10;880;927;925;900;17.0;6.0;17.0;
18;19;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;5;915;-10;947;-10;868;922;920;895;25.0;8.0;25.0;
19;20;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;17;905;-10;954;-10;858;917;915;890;34.0;9.0;34.0;
20;21;17;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];32;9;878;-10;944;-10;848;939;905;885;0.0;0.0;0.0;
21;22;9;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];26;8;864;-10;934;-10;838;934;900;901;7.0;7.0;7.0;
22;23;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;62;864;-10;924;-10;828;929;895;896;16.0;9.0;;
23;24;62;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];145;5;792;-10;914;-10;818;1064;890;891;10.0;10.0;10.0;
24;25;5;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie'];9;3;782;-10;904;-10;808;1059;885;886;14.0;4.0;14.0;
25;26;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];26;6;774;-10;920;-10;798;1054;880;881;18.0;4.0;18.0;
26;27;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;13;775;-10;910;-10;788;1049;875;876;27.0;9.0;27.0;
27;28;13;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];23;9;757;-10;900;-10;801;1039;870;871;8.0;8.0;8.0;
28;29;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;4;743;-10;890;-10;808;1034;865;866;10.0;2.0;10.0;
