;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;0;995;995;995;995;995;995;995;995;5.0;5.0;5.0;
1;2;2;['Evie'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];17;4;990;985;1002;985;988;990;990;990;5.0;0.0;5.0;
2;3;4;['SpongeBob', 'AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;5;991;975;992;971;978;985;985;985;11.0;6.0;11.0;
3;4;8;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];21;26;986;965;1003;958;968;980;980;980;20.0;9.0;20.0;
4;5;26;['SpongeBob'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample2'];46;23;950;955;993;948;958;1016;975;970;2.0;2.0;2.0;
5;6;52;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];35;12;945;945;983;891;983;1011;965;965;10.0;8.0;10.0;
6;7;104;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];35;2;940;935;973;777;1008;1006;960;960;19.0;9.0;19.0;
7;8;208;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;8;930;925;963;568;998;1001;955;955;20.0;1.0;20.0;
8;9;416;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;11;925;915;953;156;988;996;950;950;23.0;3.0;23.0;
9;10;374;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;8;920;549;943;146;978;991;945;945;30.0;7.0;30.0;
10;11;337;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;4;910;202;933;158;968;986;940;940;40.0;10.0;40.0;
11;12;202;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;3;905;2;923;148;958;981;935;935;46.0;6.0;46.0;
12;13;148;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;19;900;-8;913;-10;962;976;930;930;52.0;6.0;52.0;
13;14;19;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];69;3;876;-8;903;-10;952;1035;920;920;9.0;9.0;9.0;
14;15;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;2;889;-8;893;-10;942;1030;911;911;11.0;2.0;11.0;
15;16;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];13;1;882;-8;883;-10;943;1025;906;906;13.0;2.0;13.0;
16;17;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;3;885;-8;873;-10;931;1020;901;901;16.0;3.0;16.0;
17;18;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];33;5;877;-8;896;-10;921;1015;896;896;20.0;4.0;20.0;
18;19;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;24;881;-8;886;-10;911;1010;891;891;28.0;8.0;28.0;
19;20;24;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];40;3;852;-8;916;-10;901;1000;881;881;6.0;6.0;6.0;
20;21;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];44;8;842;-8;950;-10;891;995;872;872;12.0;6.0;12.0;
21;22;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];18;41;829;-8;940;-10;899;990;867;867;13.0;1.0;13.0;
22;23;41;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];53;7;778;-8;930;-10;889;980;862;910;4.0;4.0;4.0;
23;24;7;['SpongeBob', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample1'];22;9;766;-8;942;-10;879;975;852;898;11.0;7.0;11.0;
24;25;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;39;752;-8;932;-10;883;970;847;893;18.0;7.0;18.0;
25;26;39;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];55;11;703;-8;922;-10;873;960;842;938;10.0;10.0;10.0;
26;27;11;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];29;3;687;-8;941;-10;868;955;837;933;12.0;2.0;12.0;
27;28;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];13;9;679;-8;944;-10;863;950;832;928;12.0;0.0;12.0;
28;29;9;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;4;660;-8;958;-10;853;945;827;923;12.0;0.0;12.0;
