;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;8;995;995;995;995;995;995;995;995;2.0;2.0;2.0;
1;2;8;['SpongeBob'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];56;2;982;985;985;1041;985;990;990;990;8.0;6.0;8.0;
2;3;16;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;7;972;975;992;1015;975;985;985;985;17.0;9.0;17.0;
3;4;32;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];12;3;967;965;982;978;977;980;980;980;19.0;2.0;19.0;
4;5;64;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;44;972;955;972;904;967;975;975;975;29.0;10.0;;
5;6;128;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Manu', 'Sample1', 'Sample2'];58;0;967;945;962;766;962;965;1023;965;8.0;8.0;8.0;
6;7;256;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;10;962;935;952;517;952;960;1018;960;11.0;3.0;11.0;
7;8;512;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];18;1;970;925;942;0;942;955;1013;955;21.0;10.0;21.0;
8;9;461;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];49;4;965;454;932;-10;981;950;1008;950;28.0;7.0;28.0;
9;10;415;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;10;960;43;922;-10;971;945;1003;945;35.0;7.0;35.0;
10;11;43;['PassiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];22;6;955;-10;912;-10;961;957;998;940;4.0;4.0;4.0;
11;12;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;3;953;-10;902;-10;951;952;993;935;10.0;6.0;10.0;
12;13;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];27;11;945;-10;919;-10;941;947;988;930;10.0;0.0;10.0;
13;14;11;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];31;3;924;-10;909;-10;931;942;978;920;19.0;9.0;19.0;
14;15;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];15;7;919;-10;914;-10;921;937;969;911;25.0;6.0;25.0;
15;16;7;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];32;1;902;-10;904;-10;911;959;964;906;5.0;5.0;5.0;
16;17;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;1;897;-10;894;-10;907;954;959;901;10.0;5.0;10.0;
17;18;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];23;4;887;-10;907;-10;900;949;954;896;20.0;10.0;20.0;
18;19;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;25;892;-10;897;-10;890;944;949;891;22.0;2.0;22.0;
19;20;25;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];38;3;862;-10;887;-10;880;934;939;919;3.0;3.0;3.0;
20;21;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;2;864;-10;877;-10;870;929;930;910;3.0;0.0;3.0;
21;22;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;16;857;-10;887;-10;858;924;925;905;3.0;0.0;3.0;
22;23;16;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];55;9;831;-10;877;-10;848;919;920;895;3.0;0.0;3.0;
23;24;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;21;817;-10;867;-10;852;914;915;890;11.0;8.0;11.0;
24;25;21;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];38;5;786;-10;857;-10;842;909;943;885;11.0;0.0;11.0;
25;26;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];29;5;776;-10;847;-10;861;904;938;880;18.0;7.0;18.0;
26;27;7;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];68;6;766;-10;905;-10;851;899;926;875;26.0;8.0;26.0;
27;28;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;15;755;-10;907;-10;841;894;921;870;28.0;2.0;28.0;
28;29;15;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];33;25;735;-10;897;-10;831;889;916;893;37.0;9.0;37.0;
29;30;25;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];43;21;700;-10;887;-10;821;922;906;888;4.0;4.0;4.0;
30;31;21;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample2'];33;45;674;-10;877;-10;844;917;901;878;12.0;8.0;12.0;
31;32;45;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];57;2;676;-10;867;-10;834;907;891;873;6.0;6.0;6.0;
