;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;9;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;9;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];24;3;981;1009;985;985;985;990;990;990;12.0;6.0;12.0;
2;3;18;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;4;976;999;975;962;989;985;985;985;14.0;2.0;14.0;
3;4;36;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;2;984;989;965;916;979;980;980;980;16.0;2.0;16.0;
4;5;72;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;5;979;979;955;845;969;975;975;975;20.0;4.0;20.0;
5;6;144;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;19;969;969;945;691;974;970;970;970;23.0;3.0;23.0;
6;7;288;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];38;5;964;959;935;431;964;965;965;960;33.0;10.0;33.0;
7;8;431;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;1;966;949;925;-10;954;960;960;955;42.0;9.0;42.0;
8;9;388;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;9;961;551;926;-10;944;955;955;950;48.0;6.0;48.0;
9;10;349;['PassiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];25;6;956;192;916;-10;934;970;950;945;0.0;0.0;0.0;
10;11;192;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher'];54;7;946;44;906;-10;929;965;945;940;9.0;9.0;9.0;
11;12;44;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];18;5;941;8;896;-10;919;960;935;935;15.0;6.0;15.0;
12;13;8;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher'];18;16;949;-10;886;-10;914;955;930;930;23.0;8.0;23.0;
13;14;16;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;1;928;-10;876;-10;904;945;925;920;8.0;8.0;8.0;
14;15;4;['Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;7;929;-10;866;-10;894;940;920;911;8.0;0.0;8.0;
15;16;7;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];24;5;917;-10;856;-10;884;935;934;906;13.0;5.0;13.0;
16;17;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;2;916;-10;846;-10;874;930;929;901;17.0;4.0;17.0;
17;18;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;32;911;-10;847;-10;864;925;917;896;27.0;10.0;27.0;
18;19;32;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];46;22;874;-10;837;-10;854;915;912;932;2.0;2.0;2.0;
19;20;22;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];32;3;874;-10;827;-10;844;910;902;927;7.0;5.0;7.0;
20;21;4;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];18;7;869;-10;817;-10;852;905;893;922;16.0;9.0;16.0;
21;22;7;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;21;852;-10;807;-10;842;900;888;917;16.0;0.0;16.0;
22;23;21;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];33;14;854;-10;797;-10;832;890;883;912;6.0;6.0;6.0;
23;24;14;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];40;1;830;-10;787;-10;822;885;873;942;11.0;5.0;11.0;
24;25;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;38;825;-10;799;-10;812;880;864;933;18.0;7.0;18.0;
25;26;38;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];62;15;782;-10;789;-10;802;870;916;923;1.0;1.0;1.0;
26;27;15;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];49;3;806;-10;779;-10;797;865;911;918;2.0;1.0;2.0;
27;28;11;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];13;14;801;-10;769;-10;800;860;895;913;11.0;9.0;11.0;
28;29;14;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];26;1;782;-10;759;-10;790;855;890;929;14.0;3.0;14.0;
29;30;4;['Sample2'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;7;772;-10;749;-10;804;850;885;920;21.0;7.0;21.0;
30;31;7;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];11;12;760;-10;739;-10;805;845;880;915;29.0;8.0;29.0;
31;32;12;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];31;8;738;-10;729;-10;795;866;875;910;1.0;1.0;1.0;
32;33;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];34;4;725;-10;753;-10;785;861;870;905;10.0;9.0;10.0;
33;34;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;1;731;-10;743;-10;775;856;865;900;10.0;0.0;10.0;
34;35;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];7;4;726;-10;740;-10;763;851;860;895;10.0;0.0;10.0;
35;36;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];46;12;712;-10;730;-10;799;846;855;890;12.0;2.0;12.0;
36;37;12;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];43;12;695;-10;720;-10;789;841;850;923;14.0;2.0;14.0;
37;38;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];30;13;703;-10;710;-10;779;836;840;918;18.0;4.0;18.0;
38;39;13;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];26;1;685;-10;700;-10;769;852;835;913;7.0;7.0;7.0;
39;40;7;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];35;7;675;-10;725;-10;759;847;823;908;16.0;9.0;16.0;
40;41;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];57;19;715;-10;715;-10;749;842;818;898;16.0;0.0;16.0;
41;42;19;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];31;9;691;-10;705;-10;739;832;839;893;5.0;5.0;5.0;
42;43;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;5;677;-10;711;-10;729;827;834;888;13.0;8.0;13.0;
43;44;7;['Sample1'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;3;667;-10;701;-10;719;822;822;883;22.0;9.0;22.0;
44;45;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];40;4;654;-10;691;-10;749;817;817;878;26.0;4.0;26.0;
45;46;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;2;645;-10;694;-10;739;812;812;873;27.0;1.0;27.0;
46;47;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher'];16;9;638;-10;700;-10;732;807;807;868;28.0;1.0;28.0;
47;48;9;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;10;619;-10;709;-10;722;802;802;863;38.0;10.0;38.0;
48;49;10;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];30;28;604;-10;699;-10;742;792;797;853;2.0;2.0;2.0;
49;50;28;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample1'];36;2;571;-10;689;-10;768;787;787;848;2.0;0.0;2.0;
50;51;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;6;572;-10;679;-10;758;782;778;843;9.0;7.0;9.0;
51;52;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;30;561;-10;669;-10;762;777;773;838;16.0;7.0;16.0;
52;53;30;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];52;1;573;-10;659;-10;752;767;768;828;10.0;10.0;10.0;
53;54;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];11;2;568;-10;649;-10;753;762;763;819;17.0;7.0;17.0;
54;55;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;0;567;-10;639;-10;741;757;758;814;25.0;8.0;25.0;
55;56;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];5;0;562;-10;629;-10;734;752;753;809;30.0;5.0;30.0;
56;57;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];26;3;557;-10;619;-10;748;747;748;804;30.0;0.0;30.0;
57;58;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;1;558;-10;609;-10;738;742;743;799;38.0;8.0;38.0;
58;59;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;8;553;-10;609;-10;726;737;738;794;41.0;3.0;41.0;
59;60;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];11;3;540;-10;599;-10;727;732;733;789;45.0;4.0;45.0;
60;61;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];34;5;561;-10;589;-10;717;727;728;784;45.0;0.0;45.0;
61;62;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];11;7;551;-10;579;-10;718;722;723;779;47.0;2.0;47.0;
62;63;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;4;539;-10;580;-10;708;717;718;774;49.0;2.0;49.0;
