;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;6;995;995;995;995;995;995;995;995;7.0;7.0;7.0;
1;2;6;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;1;984;1001;985;985;985;990;990;990;12.0;5.0;12.0;
2;3;12;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;16;993;991;975;963;975;985;985;985;17.0;5.0;17.0;
3;4;24;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];31;2;988;981;965;929;965;975;1006;975;9.0;9.0;9.0;
4;5;48;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;6;983;971;955;871;967;970;1001;970;10.0;1.0;10.0;
5;6;96;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;28;994;961;945;765;957;965;996;965;10.0;0.0;10.0;
6;7;192;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];45;0;989;996;935;563;947;960;986;955;16.0;6.0;16.0;
7;8;384;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;4;999;986;925;169;937;955;981;950;24.0;8.0;24.0;
8;9;346;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;2;994;630;915;159;927;950;976;945;31.0;7.0;31.0;
9;10;311;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;3;984;336;905;149;917;945;971;940;31.0;0.0;31.0;
10;11;280;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;34;979;46;895;139;934;940;966;935;41.0;10.0;;
11;12;139;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Manu', 'Sample2'];46;9;974;36;885;-10;929;976;961;925;5.0;5.0;5.0;
12;13;36;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];24;18;964;14;875;-10;919;971;951;920;10.0;5.0;10.0;
13;14;18;['SpongeBob'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];24;4;941;4;865;-10;909;985;946;915;7.0;7.0;7.0;
14;15;7;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];30;1;931;-6;885;-10;899;980;934;910;10.0;3.0;10.0;
15;16;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];29;2;926;-6;875;-10;916;975;929;905;10.0;0.0;10.0;
16;17;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;2;926;-6;865;-10;904;970;924;900;14.0;4.0;14.0;
17;18;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];40;7;919;-6;895;-10;892;965;919;895;23.0;9.0;23.0;
18;19;7;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];40;4;907;-6;885;-10;882;960;949;890;24.0;1.0;24.0;
19;20;4;['SpongeBob', 'Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;6;911;-6;875;-10;872;955;940;885;27.0;3.0;27.0;
20;21;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];11;5;900;-6;876;-10;867;950;935;880;30.0;3.0;30.0;
21;22;5;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;2;885;-6;892;-10;857;945;930;875;34.0;4.0;34.0;
22;23;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];26;3;878;-6;882;-10;871;940;925;870;38.0;4.0;38.0;
23;24;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];25;3;870;-6;872;-10;886;935;920;865;46.0;8.0;46.0;
24;25;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];16;3;873;-6;862;-10;881;930;915;860;55.0;9.0;55.0;
25;26;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;27;865;-6;865;-10;871;925;910;855;59.0;4.0;59.0;
26;27;27;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];45;1;828;-6;855;-10;861;960;905;845;9.0;9.0;9.0;
27;28;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];13;11;823;-6;845;-10;864;955;900;836;13.0;4.0;13.0;
