;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;5;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;5;['SpongeBob', 'Sample1'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;18;985;985;985;985;1001;990;985;990;11.0;7.0;11.0;
2;3;18;['SpongeBob'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];29;3;962;975;975;975;991;985;980;1009;11.0;0.0;11.0;
3;4;36;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;1;957;965;965;929;996;980;975;1004;16.0;5.0;16.0;
4;5;72;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;2;952;955;955;847;1002;975;970;999;22.0;6.0;22.0;
5;6;144;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;10;954;945;945;693;992;970;965;994;23.0;1.0;23.0;
6;7;288;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;10;949;935;935;395;982;965;960;989;28.0;5.0;28.0;
7;8;395;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];27;4;939;925;925;-10;999;960;950;984;32.0;4.0;32.0;
8;9;356;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];18;33;934;559;915;-10;989;955;945;979;32.0;0.0;32.0;
9;10;320;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];69;5;929;298;905;-10;979;945;940;969;1.0;1.0;1.0;
10;11;288;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;45;924;0;895;-10;989;940;935;964;9.0;8.0;9.0;
11;12;45;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];57;9;926;-10;885;-10;979;935;930;959;11.0;2.0;11.0;
12;13;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;3;912;-10;888;-10;969;930;925;954;16.0;5.0;16.0;
13;14;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;2;915;-10;878;-10;959;925;920;949;21.0;5.0;21.0;
14;15;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];20;1;908;-10;868;-10;967;920;915;944;28.0;7.0;28.0;
15;16;2;['Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;44;898;-10;858;-10;973;915;910;939;35.0;7.0;;
16;17;44;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];57;18;849;-10;905;-10;963;905;900;929;2.0;2.0;2.0;
17;18;18;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;3;849;-10;895;-10;953;900;895;924;8.0;6.0;8.0;
18;19;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;7;844;-10;896;-10;943;895;883;919;16.0;8.0;16.0;
19;20;7;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;2;827;-10;886;-10;955;890;878;914;18.0;2.0;18.0;
20;21;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];11;17;820;-10;876;-10;954;885;873;909;18.0;0.0;18.0;
21;22;17;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];32;37;793;-10;866;-10;944;880;895;899;21.0;3.0;;
22;23;37;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];49;14;751;-10;856;-10;983;870;890;894;3.0;3.0;3.0;
23;24;14;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];125;8;732;-10;846;-10;1098;865;885;889;3.0;0.0;3.0;
