;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;3;995;995;995;995;995;995;995;995;5.0;5.0;5.0;
1;2;5;['Sample1'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];8;4;990;985;993;990;985;990;985;990;5.0;0.0;5.0;
2;3;10;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;4;985;975;983;982;975;985;980;985;9.0;4.0;9.0;
3;4;20;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;1;1002;965;973;952;965;980;975;980;11.0;2.0;11.0;
4;5;40;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;3;997;955;963;919;955;975;970;975;19.0;8.0;19.0;
5;6;80;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;0;1006;945;953;829;945;970;965;970;24.0;5.0;24.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;17;1001;947;943;659;935;965;960;965;26.0;2.0;26.0;
7;8;320;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];37;5;996;974;933;329;925;960;950;960;32.0;6.0;32.0;
8;9;329;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;57;986;964;923;10;915;955;945;955;37.0;5.0;;
9;10;296;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];84;29;981;658;913;5;905;945;940;945;5.0;5.0;5.0;
10;11;266;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];50;7;976;382;953;-5;895;940;935;940;8.0;3.0;8.0;
11;12;239;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];17;13;971;133;960;-5;885;935;930;935;11.0;3.0;11.0;
12;13;133;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];31;3;992;-10;950;-5;875;930;925;930;19.0;8.0;19.0;
13;14;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];25;8;984;-10;965;-5;870;925;920;925;20.0;1.0;20.0;
14;15;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;10;991;-10;955;-5;860;920;915;920;24.0;4.0;24.0;
15;16;10;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];34;3;976;-10;945;-5;850;915;939;915;26.0;2.0;26.0;
16;17;4;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;20;966;-10;935;-5;853;910;930;910;33.0;7.0;33.0;
17;18;20;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];38;5;941;-10;925;-5;843;900;925;938;5.0;5.0;5.0;
18;19;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;4;946;-10;915;-5;833;895;920;933;14.0;9.0;14.0;
19;20;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;21;937;-10;915;-5;823;890;915;928;16.0;2.0;16.0;
20;21;21;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];33;3;939;-10;905;-5;813;885;905;918;21.0;5.0;21.0;
21;22;4;['Sample1', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];39;9;934;-10;895;-5;842;880;896;909;27.0;6.0;27.0;
22;23;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];21;11;936;-10;885;-5;832;870;891;904;5.0;5.0;5.0;
23;24;11;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];28;4;920;-10;875;-5;822;865;886;922;11.0;6.0;11.0;
24;25;4;['SpongeBob', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];29;1;935;-10;865;-5;812;860;881;913;12.0;1.0;12.0;
25;26;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;5;930;-10;869;-5;800;855;876;908;19.0;7.0;19.0;
26;27;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;18;920;-10;859;-5;803;850;871;903;26.0;7.0;26.0;
27;28;18;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Manu', 'Sample1'];33;2;892;-10;882;-5;798;840;861;898;6.0;6.0;6.0;
28;29;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;10;887;-10;884;-5;788;835;852;893;14.0;8.0;14.0;
29;30;10;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];23;0;867;-10;874;-5;778;830;847;906;22.0;8.0;22.0;
30;31;4;['Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];27;2;862;-10;891;-5;768;825;842;897;30.0;8.0;30.0;
31;32;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;15;850;-10;881;-5;772;820;837;892;36.0;6.0;36.0;
32;33;15;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];31;4;830;-10;871;-5;762;810;858;887;7.0;7.0;7.0;
33;34;4;['SpongeBob', 'Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;4;837;-10;861;-5;752;805;849;882;14.0;7.0;14.0;
34;35;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;3;828;-10;851;-5;756;800;844;877;17.0;3.0;17.0;
35;36;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];28;13;843;-10;841;-5;751;795;839;872;17.0;0.0;17.0;
36;37;13;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];23;8;825;-10;831;-5;741;790;834;885;27.0;10.0;27.0;
37;38;8;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];24;16;807;-10;821;-5;755;780;829;880;7.0;7.0;7.0;
38;39;16;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];39;7;786;-10;811;-5;745;775;858;875;14.0;7.0;14.0;
39;40;7;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];22;1;774;-10;801;-5;757;770;853;870;14.0;0.0;14.0;
40;41;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher'];18;14;769;-10;809;-5;752;765;841;865;15.0;1.0;15.0;
41;42;14;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];33;4;778;-10;799;-5;742;760;831;860;17.0;2.0;17.0;
42;43;4;['SpongeBob', 'Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];9;8;769;-10;798;-5;732;755;822;855;25.0;8.0;25.0;
43;44;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;26;772;-10;788;-5;722;750;817;850;28.0;3.0;28.0;
44;45;26;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];37;12;741;-10;778;-5;712;740;812;877;5.0;5.0;5.0;
45;46;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;6;742;-10;768;-5;702;735;807;872;10.0;5.0;10.0;
46;47;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];32;8;731;-10;790;-5;692;730;802;867;12.0;2.0;12.0;
47;48;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;58;737;-10;780;-5;682;725;797;862;21.0;9.0;21.0;
48;49;58;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];82;2;674;-10;770;-5;672;715;787;934;2.0;2.0;2.0;
49;50;7;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];9;9;673;-10;760;-5;667;710;775;922;2.0;0.0;2.0;
