;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;5;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;5;['SpongeBob', 'Sample1'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;17;985;985;985;1000;985;990;985;990;11.0;7.0;11.0;
2;3;17;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];28;12;986;975;975;990;975;985;980;985;18.0;7.0;18.0;
3;4;34;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];32;9;981;965;965;946;965;980;1002;980;28.0;10.0;28.0;
4;5;68;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];25;4;971;980;955;868;955;970;997;975;0.0;0.0;0.0;
5;6;136;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];35;6;966;970;945;757;945;965;992;970;5.0;5.0;5.0;
6;7;272;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher'];17;2;973;960;935;480;940;960;987;965;5.0;0.0;5.0;
7;8;480;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;4;968;950;925;7;930;955;982;960;12.0;7.0;12.0;
8;9;432;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;3;963;508;924;-3;920;950;977;955;21.0;9.0;21.0;
9;10;389;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;14;958;109;925;-3;910;945;972;950;27.0;6.0;27.0;
10;11;109;['PassiveLauncher'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];33;8;948;-10;915;-3;900;940;962;973;27.0;0.0;27.0;
11;12;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];23;7;935;-10;905;-3;913;930;957;968;2.0;2.0;2.0;
12;13;7;['SpongeBob', 'Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];39;1;918;-10;895;-3;942;925;945;963;10.0;8.0;10.0;
13;14;2;['Evie'];1;Mission failure;['AlwaysLauncher', 'Evie'];7;6;913;-10;885;-3;930;920;940;958;13.0;3.0;13.0;
14;15;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];55;32;902;-10;930;-3;920;915;935;953;17.0;4.0;17.0;
15;16;32;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];52;3;860;-10;920;-3;910;905;925;995;10.0;10.0;10.0;
16;17;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;5;855;-10;927;-3;900;900;916;986;15.0;5.0;15.0;
17;18;5;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];32;52;840;-10;949;-3;890;895;911;981;17.0;2.0;17.0;
18;19;52;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];66;6;783;-10;939;-3;880;885;901;1037;4.0;4.0;4.0;
19;20;7;['Sample1', 'Sample2'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;51;773;-10;929;-3;884;880;889;1025;12.0;8.0;12.0;
20;21;51;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];60;12;717;-10;919;-3;934;870;879;1015;5.0;5.0;5.0;
21;22;12;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher'];22;14;695;-10;909;-3;929;865;874;1010;10.0;5.0;10.0;
22;23;14;['SpongeBob', 'Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;7;676;-10;921;-3;919;860;855;991;10.0;0.0;10.0;
23;24;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];62;12;721;-10;911;-3;909;855;850;986;19.0;9.0;19.0;
24;25;12;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];26;26;699;-10;901;-3;899;850;845;1002;26.0;7.0;;
25;26;26;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];42;6;668;-10;891;-3;889;882;835;997;4.0;4.0;4.0;
26;27;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;3;666;-10;881;-3;879;877;830;992;4.0;0.0;4.0;
27;28;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;4;661;-10;884;-3;869;872;818;987;14.0;10.0;14.0;
28;29;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];10;8;652;-10;884;-3;864;867;813;982;17.0;3.0;17.0;
29;30;8;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];83;3;634;-10;957;-3;854;862;808;977;23.0;6.0;23.0;
30;31;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;1;636;-10;947;-3;844;857;803;972;32.0;9.0;32.0;
31;32;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];17;2;631;-10;937;-3;849;852;798;967;42.0;10.0;42.0;
32;33;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];13;4;619;-10;940;-3;842;847;793;962;49.0;7.0;49.0;
33;34;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;4;610;-10;930;-3;846;842;788;957;58.0;9.0;58.0;
34;35;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;4;596;-10;920;-3;861;837;783;952;62.0;4.0;62.0;
35;36;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];8;5;587;-10;918;-3;851;832;778;947;65.0;3.0;65.0;
36;37;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];11;12;577;-10;919;-3;846;827;773;942;69.0;4.0;69.0;
37;38;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];32;1;587;-10;909;-3;836;817;763;937;10.0;10.0;10.0;
38;39;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;5;582;-10;913;-3;826;812;754;932;14.0;4.0;14.0;
39;40;5;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];19;2;567;-10;903;-3;816;807;749;941;21.0;7.0;21.0;
40;41;4;['Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;5;562;-10;907;-3;806;802;744;932;21.0;0.0;21.0;
41;42;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];35;1;582;-10;897;-3;796;797;739;927;26.0;5.0;26.0;
42;43;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];9;11;577;-10;887;-3;793;792;734;922;26.0;0.0;26.0;
43;44;11;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];44;0;556;-10;921;-3;783;787;724;917;31.0;5.0;31.0;
44;45;4;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];5;14;551;-10;911;-3;778;782;715;912;31.0;0.0;31.0;
45;46;14;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];47;9;532;-10;901;-3;768;819;710;907;0.0;0.0;0.0;
46;47;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];17;3;530;-10;891;-3;763;814;705;902;5.0;5.0;5.0;
47;48;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;6;522;-10;906;-3;753;809;700;897;11.0;6.0;11.0;
48;49;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];61;10;511;-10;896;-3;804;804;695;892;12.0;1.0;12.0;
49;50;10;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;17;491;-10;886;-3;813;799;690;887;19.0;7.0;19.0;
50;51;17;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];23;6;469;-10;899;-3;808;794;685;882;25.0;6.0;25.0;
51;52;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;7;468;-10;889;-3;798;789;680;877;32.0;7.0;32.0;
52;53;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;34;456;-10;904;-3;788;784;675;872;33.0;1.0;33.0;
