;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;7;995;995;995;995;995;995;995;995;0.0;0.0;0.0;
1;2;7;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;2;983;1012;985;985;985;990;990;990;7.0;7.0;7.0;
2;3;14;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];24;43;973;1002;975;985;975;985;985;985;16.0;9.0;16.0;
3;4;43;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];65;6;985;992;965;980;965;975;975;975;9.0;9.0;9.0;
4;5;86;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;5;980;982;971;884;955;970;970;970;10.0;1.0;10.0;
5;6;172;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;6;970;987;961;702;945;965;965;965;18.0;8.0;18.0;
6;7;344;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];49;0;965;977;951;397;935;960;960;960;23.0;5.0;23.0;
7;8;397;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;1;955;967;941;-10;934;955;955;955;33.0;10.0;33.0;
8;9;357;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];8;13;950;600;931;-10;932;950;950;950;38.0;5.0;38.0;
9;10;321;['PassiveLauncher'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];53;3;940;269;921;-10;922;993;940;940;1.0;1.0;1.0;
10;11;269;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher'];15;9;935;5;911;-10;917;988;935;935;5.0;4.0;5.0;
11;12;9;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];124;11;921;-5;1025;-10;907;983;930;930;13.0;8.0;13.0;
12;13;11;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;5;923;-5;1015;-10;897;978;925;925;18.0;5.0;18.0;
13;14;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];11;4;913;-5;1005;-10;898;973;920;920;20.0;2.0;20.0;
