;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;0;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;2;['Evie'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;7;990;985;985;985;994;990;990;990;10.0;6.0;10.0;
2;3;7;['SpongeBob'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];25;5;973;1000;975;975;984;985;985;985;18.0;8.0;18.0;
3;4;14;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;16;968;990;965;965;974;980;980;980;25.0;7.0;25.0;
4;5;28;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];27;5;963;980;955;927;964;997;975;975;1.0;1.0;1.0;
5;6;56;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;24;980;970;945;861;954;992;970;970;10.0;9.0;10.0;
6;7;112;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];52;8;975;960;935;739;944;987;1012;960;13.0;3.0;13.0;
7;8;224;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;4;970;950;925;522;934;982;1007;955;19.0;6.0;19.0;
8;9;448;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];34;2;965;940;915;64;924;977;1002;950;27.0;8.0;27.0;
9;10;403;['PassiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;10;955;527;922;54;914;972;997;945;31.0;4.0;31.0;
10;11;363;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1'];21;4;950;175;912;44;904;962;987;940;6.0;6.0;6.0;
11;12;175;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;9;945;13;902;34;894;957;982;935;6.0;0.0;6.0;
12;13;34;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];33;32;940;3;892;-10;884;952;977;925;12.0;6.0;12.0;
13;14;32;['SpongeBob'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];57;0;898;50;882;-10;874;942;967;920;2.0;2.0;2.0;
14;15;29;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];9;11;893;11;881;-10;864;937;962;915;4.0;2.0;4.0;
15;16;16;['Sample1'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];22;6;888;1;871;-10;854;932;958;910;8.0;4.0;8.0;
16;17;15;['Sample1'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];23;29;883;-9;861;-10;867;927;938;905;17.0;9.0;17.0;
17;18;29;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;4;844;-9;851;-10;857;973;933;895;9.0;9.0;;
18;18;4;['SpongeBob', 'Sample2'];2;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;4;840;-9;851;-10;857;973;933;891;;;9.0;
19;18;4;['SpongeBob'];3;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;4;836;-9;851;-10;857;973;933;891;;;9.0;
20;18;4;['SpongeBob'];4;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];56;4;832;-9;851;-10;857;973;933;891;;;9.0;
21;19;4;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher'];10;7;818;-9;841;-10;852;968;928;886;16.0;7.0;16.0;
22;20;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;3;806;-9;843;-10;842;963;923;881;18.0;2.0;18.0;
23;21;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];38;2;798;-9;871;-10;832;958;918;876;18.0;0.0;18.0;
24;22;2;['SpongeBob', 'Evie'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;13;786;-9;861;-10;820;953;913;871;21.0;3.0;21.0;
25;23;13;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];37;1;768;-9;851;-10;810;948;940;866;26.0;5.0;26.0;
26;24;4;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;7;758;-9;865;-10;800;943;931;861;33.0;7.0;33.0;
