;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;1;995;995;995;995;995;995;995;995;7.0;7.0;7.0;
1;2;5;['Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];21;4;990;1006;985;985;990;990;985;990;9.0;2.0;9.0;
2;3;10;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;12;980;996;991;965;980;985;980;985;10.0;1.0;10.0;
3;4;20;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];29;2;975;1015;981;935;970;980;975;980;15.0;5.0;15.0;
4;5;40;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;3;970;1005;982;885;960;975;970;975;15.0;0.0;15.0;
5;6;80;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;4;965;995;972;809;950;970;965;970;20.0;5.0;20.0;
6;7;160;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];26;10;981;985;962;639;940;965;960;965;21.0;1.0;21.0;
7;8;320;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];24;1;976;975;952;309;930;960;974;960;25.0;4.0;25.0;
8;9;309;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];26;1;966;965;968;-10;925;955;969;955;28.0;3.0;28.0;
9;10;278;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;21;961;677;974;-10;915;950;964;950;29.0;1.0;29.0;
10;11;250;['PassiveLauncher'];1;Manu;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];81;6;951;417;964;-10;905;1021;959;940;10.0;10.0;10.0;
11;12;225;['PassiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];19;1;946;182;954;-10;895;1016;968;935;10.0;0.0;10.0;
12;13;182;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];19;1;955;-10;944;-10;885;1011;963;930;15.0;5.0;15.0;
13;14;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;4;950;-10;944;-10;875;1006;951;925;21.0;6.0;21.0;
14;15;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];9;4;941;-10;934;-10;874;1001;946;920;30.0;9.0;30.0;
15;16;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];50;22;977;-10;924;-10;864;996;941;915;35.0;5.0;35.0;
16;17;22;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];52;2;950;-10;914;-10;854;986;936;957;10.0;10.0;10.0;
17;18;4;['Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;59;953;-10;904;-10;844;981;931;948;13.0;3.0;13.0;
18;19;59;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];70;10;884;-10;894;-10;834;971;991;943;7.0;7.0;7.0;
19;20;10;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];18;2;869;-10;884;-10;842;966;986;938;7.0;0.0;7.0;
20;21;10;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];9;0;868;-10;874;-10;832;961;971;933;14.0;7.0;14.0;
21;22;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;5;863;-10;874;-10;820;956;966;928;21.0;7.0;21.0;
22;23;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;15;867;-10;864;-10;810;951;961;923;29.0;8.0;29.0;
23;24;15;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];31;1;847;-10;854;-10;800;941;951;944;6.0;6.0;6.0;
24;25;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];7;20;842;-10;851;-10;790;936;942;935;6.0;0.0;6.0;
25;26;20;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];34;6;812;-10;841;-10;780;931;966;930;8.0;2.0;8.0;
26;27;8;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample2'];27;5;807;-10;831;-10;797;926;953;920;16.0;8.0;16.0;
27;28;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;16;797;-10;821;-10;807;921;948;915;16.0;0.0;16.0;
28;29;16;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];29;5;800;-10;811;-10;797;916;943;910;26.0;10.0;26.0;
29;30;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;3;790;-10;814;-10;787;911;938;905;27.0;1.0;27.0;
30;31;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;5;797;-10;804;-10;777;906;933;900;28.0;1.0;28.0;
31;32;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;8;787;-10;808;-10;767;901;928;895;31.0;3.0;31.0;
32;33;8;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;12;769;-10;813;-10;757;896;923;890;36.0;5.0;36.0;
33;34;12;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Sample1', 'Sample2'];32;14;752;-10;803;-10;752;891;913;912;42.0;6.0;42.0;
34;35;14;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Manu'];33;19;728;-10;793;-10;747;914;908;907;9.0;9.0;9.0;
35;36;19;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie'];40;19;704;-10;783;-10;737;909;903;902;13.0;4.0;13.0;
