;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;71;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;71;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];90;2;919;1075;985;985;985;990;990;990;4.0;0.0;4.0;
2;3;142;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;2;914;1065;991;833;975;985;985;985;5.0;1.0;5.0;
3;4;284;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;8;904;1055;992;539;965;980;980;980;9.0;4.0;9.0;
4;5;539;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;1;899;1045;982;-5;971;975;975;975;17.0;8.0;17.0;
5;6;485;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];45;2;894;595;972;-5;961;970;970;970;24.0;7.0;24.0;
6;7;436;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;7;884;165;962;-5;951;965;965;965;30.0;6.0;30.0;
7;8;165;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];38;6;879;28;952;-5;941;960;960;960;33.0;3.0;33.0;
8;9;28;['PassiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;10;869;-10;958;-5;931;955;955;955;39.0;6.0;39.0;
9;10;10;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];22;0;854;-10;948;-5;921;950;950;967;45.0;6.0;45.0;
10;11;4;['Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;5;855;-10;938;-5;911;945;945;958;55.0;10.0;55.0;
