;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;32;995;995;995;995;995;995;995;995;2.0;2.0;2.0;
1;2;32;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];39;21;958;985;985;985;1024;990;990;990;12.0;10.0;12.0;
2;3;64;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];46;53;994;975;975;911;1019;985;985;985;20.0;8.0;;
3;4;128;['AggressiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];69;13;989;965;965;773;1009;975;975;1044;0.0;0.0;0.0;
4;5;256;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];26;4;984;955;955;533;999;970;970;1039;3.0;3.0;3.0;
5;6;512;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;0;974;945;945;28;989;965;965;1034;13.0;10.0;13.0;
6;7;461;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;72;969;474;935;18;989;960;960;1029;22.0;9.0;;
7;8;415;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];93;4;964;49;925;8;979;950;950;1112;2.0;2.0;2.0;
8;9;49;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;6;959;4;915;-2;969;945;945;1107;9.0;7.0;9.0;
9;10;10;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];20;4;949;-6;925;-2;959;940;925;1102;15.0;6.0;15.0;
10;11;9;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];13;6;944;-6;915;-2;962;935;911;1097;20.0;5.0;20.0;
11;12;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;33;933;-6;918;-2;952;930;906;1092;21.0;1.0;21.0;
12;13;33;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];49;2;890;-6;908;-2;942;920;945;1082;7.0;7.0;7.0;
13;14;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];24;21;885;-6;898;-2;956;915;933;1077;12.0;5.0;12.0;
14;15;21;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];49;10;854;-6;888;-2;946;905;923;1072;8.0;8.0;8.0;
15;16;10;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;1;839;-6;894;-2;936;900;918;1067;10.0;2.0;10.0;
16;17;12;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;20;849;-6;884;-2;926;895;901;1062;20.0;10.0;20.0;
17;18;20;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];30;2;824;-6;874;-2;916;885;921;1057;3.0;3.0;3.0;
18;19;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;5;819;-6;886;-2;906;880;912;1052;11.0;8.0;11.0;
19;20;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;1;818;-6;876;-2;896;875;907;1047;12.0;1.0;12.0;
20;21;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];45;0;813;-6;866;-2;929;870;902;1042;18.0;6.0;18.0;
21;22;2;['Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;1;803;-6;856;-2;933;865;897;1037;23.0;5.0;23.0;
22;23;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];22;54;798;-6;846;-2;943;860;892;1032;24.0;1.0;24.0;
23;24;54;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];71;4;739;-6;836;-2;933;921;882;1022;1.0;1.0;1.0;
24;25;7;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;9;729;-6;826;-2;935;916;870;1017;6.0;5.0;6.0;
25;26;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];90;12;715;-6;906;-2;925;911;865;1012;8.0;2.0;8.0;
26;27;12;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;8;693;-6;917;-2;915;906;860;1007;8.0;0.0;8.0;
27;28;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];70;7;680;-6;977;-2;905;901;855;1002;16.0;8.0;16.0;
28;29;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];40;18;703;-6;967;-2;895;896;850;997;17.0;1.0;17.0;
29;30;18;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];31;13;680;-6;957;-2;885;891;871;987;23.0;6.0;23.0;
30;31;13;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];26;22;657;-6;973;-2;875;881;866;982;3.0;3.0;3.0;
31;32;22;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample1'];29;13;630;-6;992;-2;865;876;856;977;12.0;9.0;12.0;
