;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;0;995;995;995;995;995;995;995;995;0.0;0.0;0.0;
1;2;2;['Evie'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;2;990;985;985;985;995;990;990;990;1.0;1.0;1.0;
2;3;4;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;69;985;975;975;971;1001;985;985;985;7.0;6.0;7.0;
3;4;69;['SpongeBob'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];86;4;911;965;965;961;991;980;975;975;15.0;8.0;15.0;
4;5;138;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;6;906;955;955;827;981;975;970;970;18.0;3.0;18.0;
5;6;276;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;1;916;945;945;541;971;970;965;965;26.0;8.0;26.0;
6;7;541;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;15;911;935;935;-10;973;965;960;960;31.0;5.0;31.0;
7;8;487;['PassiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];44;26;906;438;925;-10;963;999;955;950;1.0;1.0;1.0;
8;9;438;['PassiveLauncher'];1;Sample1;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];37;0;896;-10;915;-10;953;994;982;945;2.0;1.0;2.0;
9;10;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];8;4;891;-10;913;-10;943;989;973;940;4.0;2.0;4.0;
10;11;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];41;2;877;-10;944;-10;933;984;968;935;7.0;3.0;7.0;
11;12;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];9;22;870;-10;934;-10;930;979;963;930;14.0;7.0;14.0;
12;13;22;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];55;10;838;-10;924;-10;920;974;953;975;22.0;8.0;22.0;
13;14;10;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];22;12;823;-10;914;-10;910;986;948;970;10.0;10.0;10.0;
14;15;12;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];36;5;801;-10;904;-10;900;981;974;965;13.0;3.0;13.0;
15;16;10;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;5;796;-10;907;-10;890;976;959;960;23.0;10.0;23.0;
16;17;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;3;796;-10;897;-10;880;971;954;955;30.0;7.0;30.0;
17;18;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];28;2;788;-10;915;-10;870;966;949;950;35.0;5.0;35.0;
18;19;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;22;776;-10;905;-10;870;961;944;945;44.0;9.0;;
19;20;22;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];38;12;749;-10;895;-10;898;951;934;935;4.0;4.0;4.0;
20;21;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];29;13;756;-10;885;-10;888;946;929;930;11.0;7.0;11.0;
21;22;13;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];19;5;738;-10;875;-10;897;941;924;925;16.0;5.0;16.0;
22;23;5;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];44;2;723;-10;865;-10;931;936;919;920;24.0;8.0;24.0;
23;24;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher'];14;2;716;-10;869;-10;924;931;914;915;27.0;3.0;27.0;
24;25;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];29;19;733;-10;859;-10;912;926;909;910;32.0;5.0;32.0;
25;26;19;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];32;0;709;-10;849;-10;902;916;931;900;1.0;1.0;1.0;
26;27;4;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];4;4;704;-10;843;-10;892;911;922;891;2.0;1.0;2.0;
27;28;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;3;711;-10;833;-10;882;906;917;886;5.0;3.0;5.0;
28;29;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];24;7;703;-10;823;-10;896;901;912;881;7.0;2.0;7.0;
29;30;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];14;9;700;-10;813;-10;891;896;907;876;15.0;8.0;15.0;
30;31;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;3;686;-10;822;-10;881;891;902;871;16.0;1.0;16.0;
31;32;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];31;5;673;-10;812;-10;902;886;897;866;23.0;7.0;23.0;
32;33;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];22;0;663;-10;824;-10;897;881;892;861;26.0;3.0;26.0;
33;34;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher'];17;12;658;-10;831;-10;890;876;887;856;31.0;5.0;31.0;
34;35;12;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;3;661;-10;821;-10;880;871;882;851;39.0;8.0;39.0;
35;36;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;23;653;-10;811;-10;883;866;877;846;49.0;10.0;49.0;
36;37;23;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];57;8;620;-10;801;-10;873;856;924;836;8.0;8.0;8.0;
37;38;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;18;607;-10;809;-10;863;851;919;831;10.0;2.0;10.0;
38;39;18;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Sample1'];26;9;579;-10;799;-10;858;846;935;826;17.0;7.0;17.0;
39;40;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];55;13;574;-10;789;-10;903;836;920;821;10.0;10.0;10.0;
40;41;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];31;4;582;-10;779;-10;893;831;915;816;17.0;7.0;17.0;
41;42;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];114;6;568;-10;883;-10;883;826;910;811;21.0;4.0;21.0;
42;43;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];50;21;557;-10;873;-10;923;821;905;806;28.0;7.0;28.0;
43;44;21;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];34;5;531;-10;863;-10;913;811;895;830;7.0;7.0;7.0;
44;45;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;3;530;-10;853;-10;903;806;890;825;11.0;4.0;11.0;
45;46;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];8;6;525;-10;851;-10;893;801;878;820;11.0;0.0;11.0;
46;47;6;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];35;1;509;-10;876;-10;883;796;873;815;13.0;2.0;13.0;
47;48;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;3;504;-10;876;-10;871;791;868;810;14.0;1.0;14.0;
48;49;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];15;5;491;-10;881;-10;866;786;863;805;17.0;3.0;17.0;
49;50;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];35;7;481;-10;871;-10;891;781;858;800;18.0;1.0;18.0;
50;51;7;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];26;4;464;-10;861;-10;907;776;848;795;21.0;3.0;21.0;
51;52;4;['SpongeBob', 'Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;9;474;-10;851;-10;897;771;839;790;21.0;0.0;21.0;
52;53;9;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Sample2'];22;4;460;-10;841;-10;892;766;834;802;29.0;8.0;29.0;
53;54;4;['SpongeBob', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;9;456;-10;831;-10;882;761;829;793;29.0;0.0;29.0;
54;55;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;13;442;-10;821;-10;889;756;824;788;32.0;3.0;32.0;
55;56;13;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];45;7;424;-10;856;-10;879;751;819;783;33.0;1.0;33.0;
56;57;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;11;420;-10;846;-10;869;746;814;778;33.0;0.0;33.0;
