;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;6;995;995;995;995;995;995;995;995;0.0;0.0;0.0;
1;2;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;5;999;985;985;985;985;990;990;990;10.0;10.0;10.0;
2;3;12;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;5;994;975;975;977;975;985;985;985;14.0;4.0;14.0;
3;4;24;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];13;3;997;965;965;948;965;980;980;980;17.0;3.0;17.0;
4;5;48;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];11;55;992;955;955;901;960;975;975;975;19.0;2.0;19.0;
5;6;96;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];93;24;987;945;945;795;950;965;1058;965;0.0;0.0;0.0;
6;7;192;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];56;16;982;991;935;593;940;960;1053;960;5.0;5.0;5.0;
7;8;384;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];27;10;977;981;925;204;957;955;1048;955;6.0;1.0;6.0;
8;9;346;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;12;967;625;915;215;947;950;1043;950;11.0;5.0;11.0;
9;10;311;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Sample2'];27;1;962;304;905;205;942;945;1038;940;14.0;3.0;14.0;
10;11;280;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];11;5;963;14;895;195;937;940;1033;935;24.0;10.0;24.0;
11;12;195;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;21;958;19;885;-10;927;935;1028;930;24.0;0.0;24.0;
12;13;21;['SpongeBob'];1;Sample1;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];35;14;927;9;875;-10;917;925;1053;925;4.0;4.0;4.0;
13;14;14;['SpongeBob'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample2'];41;2;903;-1;865;-10;907;920;1048;956;12.0;8.0;12.0;
14;15;7;['Sample1'];1;Mission failure;['AlwaysLauncher', 'Evie'];13;10;898;-1;855;-10;897;915;1036;951;15.0;3.0;15.0;
15;16;10;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;8;883;-1;865;-10;887;910;1031;946;15.0;0.0;15.0;
16;17;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];19;11;884;-1;855;-10;882;905;1026;941;15.0;0.0;15.0;
17;18;11;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];31;18;868;-1;845;-10;872;900;1047;936;24.0;9.0;24.0;
18;19;18;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];46;6;886;-1;835;-10;862;890;1042;931;0.0;0.0;0.0;
19;20;7;['Sample1'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];13;8;881;-1;825;-10;852;885;1030;934;8.0;8.0;8.0;
20;21;8;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];19;3;868;-1;815;-10;842;880;1039;929;13.0;5.0;13.0;
21;22;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;5;863;-1;825;-10;832;875;1030;924;18.0;5.0;18.0;
22;23;5;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;35;848;-1;815;-10;843;870;1025;919;28.0;10.0;;
23;24;35;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];48;7;803;-1;805;-10;833;860;1063;914;2.0;2.0;11.0;9.0
24;25;7;['SpongeBob', 'Manu', 'Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;3;791;-1;805;-10;823;848;1051;909;18.0;7.0;18.0;
25;26;3;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;2;778;-1;795;-10;813;843;1046;904;24.0;6.0;24.0;
26;27;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];33;19;771;-1;785;-10;834;838;1041;899;34.0;10.0;34.0;
27;28;19;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];34;4;776;-1;775;-10;824;828;1036;889;10.0;10.0;10.0;
28;29;4;['SpongeBob', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;9;767;-1;777;-10;814;823;1031;880;14.0;4.0;14.0;
29;30;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;7;753;-1;786;-10;804;818;1026;875;14.0;0.0;14.0;
30;31;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;12;754;-1;776;-10;794;813;1021;870;23.0;9.0;23.0;
31;32;12;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];24;6;737;-1;766;-10;784;808;1035;865;23.0;0.0;23.0;
32;33;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;5;733;-1;756;-10;774;803;1030;860;25.0;2.0;25.0;
33;34;7;['Sample1'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];33;41;728;-1;746;-10;764;798;1018;883;27.0;2.0;;
34;35;41;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];57;4;677;-1;793;-10;754;788;1008;878;5.0;5.0;5.0;
35;36;9;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];13;4;672;-1;783;-10;757;783;994;873;13.0;8.0;13.0;
36;37;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];31;2;689;-1;773;-10;747;778;989;868;15.0;2.0;15.0;
37;38;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];14;2;682;-1;763;-10;749;773;984;863;15.0;0.0;15.0;
38;39;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;4;670;-1;753;-10;749;768;979;858;16.0;1.0;16.0;
39;40;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;9;675;-1;743;-10;739;763;974;853;19.0;3.0;19.0;
40;41;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];20;6;676;-1;733;-10;729;758;964;848;28.0;9.0;28.0;
41;42;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];14;9;665;-1;723;-10;733;753;959;843;30.0;2.0;30.0;
42;43;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];31;0;677;-1;713;-10;723;748;954;833;33.0;3.0;33.0;
43;44;4;['Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;3;672;-1;714;-10;713;743;949;824;41.0;8.0;41.0;
44;45;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];26;5;664;-1;704;-10;729;738;944;819;49.0;8.0;49.0;
45;46;5;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];16;3;649;-1;694;-10;719;744;939;814;0.0;0.0;0.0;
46;47;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];12;9;641;-1;684;-10;721;739;934;809;0.0;0.0;0.0;
