;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;2;995;995;995;995;995;995;995;995;7.0;7.0;7.0;
1;2;5;['Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];45;2;990;1030;985;985;985;990;985;990;14.0;7.0;14.0;
2;3;10;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;6;980;1020;975;984;975;985;980;985;18.0;4.0;18.0;
3;4;20;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;8;975;1010;965;954;978;980;975;980;21.0;3.0;21.0;
4;5;40;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];29;5;970;1000;955;909;997;975;970;975;24.0;3.0;24.0;
5;6;80;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];39;3;960;990;945;819;1026;970;965;970;33.0;9.0;33.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];8;5;955;988;935;654;1016;965;960;965;43.0;10.0;43.0;
7;8;320;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;6;945;978;925;324;1026;960;955;960;52.0;9.0;52.0;
8;9;324;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];17;0;940;968;915;-5;1016;967;950;955;4.0;4.0;4.0;
9;10;292;['PassiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];9;1;930;666;914;-5;1006;962;945;950;6.0;2.0;6.0;
10;11;263;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];17;16;925;410;904;-5;996;957;940;945;11.0;5.0;11.0;
11;12;237;['PassiveLauncher'];1;Sample1;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];36;16;915;163;894;-5;986;952;966;935;16.0;5.0;16.0;
12;13;163;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];37;14;910;-10;884;-5;976;942;961;930;10.0;10.0;10.0;
13;14;14;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];23;6;909;-10;874;-5;971;937;956;925;18.0;8.0;18.0;
14;15;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;10;898;-10;864;-5;981;932;951;920;19.0;1.0;19.0;
15;16;10;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;4;883;-10;854;-5;991;927;946;915;21.0;2.0;21.0;
16;17;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;13;882;-10;844;-5;981;922;941;910;23.0;2.0;23.0;
17;18;13;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];26;2;864;-10;834;-5;971;917;931;926;24.0;1.0;24.0;
18;19;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;2;868;-10;824;-5;961;912;922;917;24.0;0.0;24.0;
19;20;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];9;8;861;-10;814;-5;958;907;917;912;31.0;7.0;31.0;
20;21;8;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;10;843;-10;804;-5;948;902;912;907;32.0;1.0;32.0;
21;22;10;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];30;6;828;-10;794;-5;938;892;907;927;3.0;3.0;3.0;
22;23;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Sample1'];22;7;834;-10;784;-5;933;887;897;922;5.0;2.0;5.0;
23;24;7;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];16;9;822;-10;774;-5;939;882;892;917;6.0;1.0;6.0;
24;25;9;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;48;803;-10;764;-5;929;877;887;912;13.0;7.0;13.0;
25;26;48;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];78;14;750;-10;754;-5;919;867;955;902;7.0;7.0;7.0;
26;27;14;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;2;748;-10;744;-5;909;862;950;897;12.0;5.0;12.0;
27;28;16;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;8;743;-10;750;-5;899;857;929;892;17.0;5.0;17.0;
28;29;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;7;745;-10;740;-5;889;852;924;887;23.0;6.0;23.0;
29;30;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];20;56;733;-10;750;-5;884;847;919;882;33.0;10.0;;
30;31;56;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];73;6;667;-10;740;-5;874;910;909;872;7.0;7.0;7.0;
31;32;7;['Sample1', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];14;3;662;-10;730;-5;878;905;897;860;9.0;2.0;9.0;
32;33;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];19;5;668;-10;720;-5;873;900;892;855;11.0;2.0;11.0;
33;34;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];24;9;658;-10;734;-5;863;895;887;850;20.0;9.0;20.0;
34;35;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];28;4;667;-10;724;-5;858;890;882;845;25.0;5.0;25.0;
35;36;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;6;658;-10;736;-5;848;885;877;840;25.0;0.0;25.0;
36;37;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;1;647;-10;739;-5;838;880;872;835;29.0;4.0;29.0;
37;38;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;16;650;-10;729;-5;826;875;867;830;36.0;7.0;36.0;
