;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;1;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;5;['Sample1'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;7;990;985;994;985;985;990;985;990;7.0;1.0;7.0;
2;3;10;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];33;1;985;1008;984;965;975;985;980;985;17.0;10.0;17.0;
3;4;20;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];41;7;975;998;974;935;965;980;975;980;23.0;6.0;23.0;
4;5;40;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;18;970;988;980;885;955;975;970;975;25.0;2.0;25.0;
5;6;80;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1'];32;1;965;978;970;795;945;965;992;970;1.0;1.0;1.0;
6;7;160;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;3;955;968;960;625;948;960;987;965;1.0;0.0;1.0;
7;8;320;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;3;950;974;950;295;938;955;982;960;4.0;3.0;4.0;
8;9;295;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];24;2;945;964;940;14;933;950;977;955;12.0;8.0;12.0;
9;10;266;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;3;940;688;930;4;923;945;972;950;13.0;1.0;13.0;
10;11;239;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];29;5;959;439;920;-6;913;940;967;945;21.0;8.0;21.0;
11;12;215;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];15;4;954;214;925;-6;903;935;962;940;22.0;1.0;22.0;
12;13;194;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];12;31;949;22;915;-6;893;930;957;935;31.0;9.0;31.0;
13;14;31;['SpongeBob'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];72;27;913;12;905;-6;883;992;952;925;6.0;6.0;6.0;
14;15;27;['SpongeBob'];1;Sample1;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];39;10;876;2;895;-6;873;987;981;920;6.0;0.0;6.0;
15;16;10;['SpongeBob'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];21;10;861;-8;885;-6;863;982;976;915;8.0;2.0;8.0;
16;17;10;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;41;841;-8;875;-6;853;977;971;910;14.0;6.0;14.0;
17;18;41;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];72;110;795;-8;865;-6;843;967;1033;900;10.0;10.0;;
18;19;110;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];126;7;675;-8;855;-6;833;957;1149;890;7.0;7.0;7.0;
19;20;16;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];16;2;670;-8;845;-6;839;952;1128;885;16.0;9.0;16.0;
20;21;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;16;668;-8;835;-6;827;947;1123;880;26.0;10.0;26.0;
21;22;16;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];23;11;647;-8;825;-6;817;960;1118;875;7.0;7.0;7.0;
22;23;11;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];33;10;626;-8;815;-6;807;955;1113;870;17.0;10.0;17.0;
23;24;10;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];16;3;611;-8;805;-6;813;950;1108;865;26.0;9.0;26.0;
