;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;14;995;995;995;995;995;995;995;995;9.0;9.0;9.0;
1;2;14;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;7;976;985;985;985;1008;990;990;990;14.0;5.0;14.0;
2;3;28;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;6;971;975;993;947;998;985;985;985;22.0;8.0;22.0;
3;4;56;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];39;18;966;965;983;920;993;980;980;980;27.0;5.0;27.0;
4;5;112;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];58;132;956;955;973;798;983;970;975;975;3.0;3.0;3.0;
5;6;224;['AggressiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];158;24;951;945;963;564;973;965;965;1123;8.0;5.0;8.0;
6;7;448;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];51;2;941;935;1004;106;963;960;960;1118;16.0;8.0;16.0;
7;8;403;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;2;936;536;994;96;953;955;955;1113;24.0;8.0;24.0;
8;9;363;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;89;931;163;984;86;970;950;950;1108;32.0;8.0;;
9;10;163;['PassiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];104;9;921;-10;974;76;1064;940;940;1098;8.0;8.0;8.0;
10;11;76;['AggressiveLauncher'];1;Mission failure;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];29;1;916;-10;964;-10;1054;935;935;1093;15.0;7.0;15.0;
11;12;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];7;5;911;-10;954;-10;1051;930;920;1088;21.0;6.0;21.0;
12;13;5;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];59;1;896;-10;944;-10;1041;925;915;1083;27.0;6.0;27.0;
13;14;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];6;3;891;-10;934;-10;1035;920;910;1078;28.0;1.0;28.0;
14;15;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;6;883;-10;935;-10;1025;915;905;1073;29.0;1.0;29.0;
15;16;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];49;3;872;-10;925;-10;1064;910;900;1068;30.0;1.0;30.0;
16;17;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];30;6;864;-10;945;-10;1054;905;895;1063;34.0;4.0;34.0;
17;18;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;3;861;-10;935;-10;1044;900;890;1058;36.0;2.0;36.0;
18;19;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];20;6;853;-10;945;-10;1034;895;885;1053;43.0;7.0;43.0;
19;20;6;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];43;8;837;-10;978;-10;1024;890;880;1048;48.0;5.0;48.0;
20;21;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];15;23;824;-10;968;-10;1029;885;875;1043;57.0;9.0;57.0;
21;22;23;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];64;15;791;-10;958;-10;1019;875;865;1097;3.0;3.0;3.0;
22;23;15;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];19;6;771;-10;948;-10;1028;870;860;1092;12.0;9.0;12.0;
23;24;7;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;4;761;-10;958;-10;1018;865;848;1087;16.0;4.0;16.0;
24;25;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];9;7;752;-10;948;-10;1017;860;843;1082;23.0;7.0;23.0;
25;26;7;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];49;9;735;-10;987;-10;1007;855;838;1077;24.0;1.0;24.0;
26;27;9;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];46;1;716;-10;977;-10;997;850;833;1113;34.0;10.0;34.0;
27;28;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];19;4;711;-10;967;-10;1006;845;828;1104;37.0;3.0;37.0;
28;29;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];23;3;702;-10;957;-10;1019;840;823;1099;44.0;7.0;44.0;
29;30;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;3;699;-10;947;-10;1009;835;818;1094;47.0;3.0;47.0;
30;31;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];9;14;691;-10;946;-10;999;830;813;1089;52.0;5.0;52.0;
31;32;14;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];67;100;667;-10;936;-10;989;820;870;1084;7.0;7.0;7.0;
