;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;4;995;995;995;995;995;995;995;995;1.0;1.0;1.0;
1;2;5;['Sample1'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;7;990;985;1001;990;985;990;985;990;5.0;4.0;5.0;
2;3;10;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];33;0;980;975;991;1003;975;985;980;985;5.0;0.0;5.0;
3;4;20;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;1;975;965;981;973;980;980;975;980;11.0;6.0;11.0;
4;5;40;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;11;970;955;971;940;970;975;970;975;20.0;9.0;20.0;
5;6;80;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];27;7;987;945;961;850;965;970;965;970;28.0;8.0;28.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;12;982;951;951;680;955;965;960;965;36.0;8.0;36.0;
7;8;320;['AggressiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];42;3;977;941;941;350;945;955;950;997;10.0;10.0;10.0;
8;9;350;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;0;982;931;931;-10;935;950;945;992;14.0;4.0;14.0;
9;10;315;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];9;6;977;606;930;-10;925;945;940;987;16.0;2.0;16.0;
10;11;284;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];35;19;972;312;920;-10;915;940;935;982;22.0;6.0;22.0;
11;12;256;['PassiveLauncher'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];38;9;962;46;910;-10;905;930;930;1010;3.0;3.0;3.0;
12;13;46;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];18;2;957;8;900;-10;895;925;920;1005;6.0;3.0;6.0;
13;14;8;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;1;952;10;890;-10;885;920;915;1000;8.0;2.0;8.0;
14;15;7;['PassiveLauncher', 'Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];9;2;947;2;880;-10;875;915;903;995;15.0;7.0;15.0;
15;16;2;['SpongeBob', 'PassiveLauncher', 'Evie'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;33;949;-10;870;-10;863;910;898;990;21.0;6.0;21.0;
16;17;33;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];45;8;911;-10;860;-10;853;900;888;1025;0.0;0.0;0.0;
17;18;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];38;12;931;-10;850;-10;843;895;883;1020;9.0;9.0;9.0;
18;19;12;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];22;3;914;-10;840;-10;855;890;878;1015;18.0;9.0;18.0;
