;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;11;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;11;['SpongeBob'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];44;23;979;985;985;985;985;990;990;990;11.0;7.0;11.0;
2;3;23;['SpongeBob'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];31;4;946;975;975;975;1006;985;985;985;20.0;9.0;20.0;
3;4;46;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;12;941;980;965;919;996;980;980;980;25.0;5.0;25.0;
4;5;92;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];49;15;980;970;955;817;986;970;975;975;4.0;4.0;4.0;
5;6;184;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];37;1;975;960;945;623;976;965;1002;970;5.0;1.0;5.0;
6;7;368;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];6;6;970;950;941;245;966;960;997;965;10.0;5.0;10.0;
7;8;331;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];14;5;965;623;931;235;961;955;992;960;17.0;7.0;17.0;
8;9;298;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;2;955;315;921;225;951;950;987;955;17.0;0.0;17.0;
9;10;268;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;9;950;37;911;242;941;945;982;950;27.0;10.0;27.0;
10;11;242;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;3;940;27;901;-10;954;940;977;945;27.0;0.0;27.0;
11;12;27;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;9;935;-10;891;-10;958;935;972;940;32.0;5.0;32.0;
12;13;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;19;921;-10;903;-10;948;930;967;935;37.0;5.0;37.0;
13;14;19;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];45;4;892;-10;893;-10;938;920;962;925;7.0;7.0;7.0;
14;15;4;['SpongeBob', 'Sample2'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];37;13;883;-10;883;-10;928;915;989;916;9.0;2.0;9.0;
15;16;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];57;24;917;-10;873;-10;918;910;984;906;11.0;2.0;11.0;
16;17;24;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];36;9;888;-10;863;-10;908;936;974;901;5.0;5.0;5.0;
17;18;10;['Sample1'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;2;878;-10;853;-10;898;931;959;896;7.0;2.0;7.0;
18;19;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];64;3;871;-10;843;-10;950;926;954;891;8.0;1.0;8.0;
19;20;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];54;3;912;-10;833;-10;940;921;949;886;12.0;4.0;12.0;
20;21;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];32;1;904;-10;855;-10;930;916;944;881;18.0;6.0;18.0;
21;22;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];9;1;903;-10;845;-10;918;911;939;876;25.0;7.0;25.0;
22;23;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];9;4;898;-10;835;-10;915;906;934;871;32.0;7.0;32.0;
23;24;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;4;884;-10;838;-10;905;901;929;866;34.0;2.0;34.0;
24;25;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];23;11;875;-10;851;-10;895;896;924;861;44.0;10.0;44.0;
25;26;11;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];113;14;854;-10;841;-10;885;886;1027;851;5.0;5.0;5.0;
26;27;14;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];21;9;835;-10;831;-10;896;881;1022;846;10.0;5.0;10.0;
27;28;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];26;4;821;-10;847;-10;886;876;1017;841;16.0;6.0;16.0;
28;29;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];43;14;807;-10;880;-10;876;871;1012;836;19.0;3.0;19.0;
29;30;14;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];23;10;788;-10;870;-10;866;884;1007;831;2.0;2.0;2.0;
30;31;10;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];28;7;773;-10;888;-10;861;879;1002;826;5.0;3.0;5.0;
31;32;7;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;12;756;-10;878;-10;866;874;997;821;5.0;0.0;5.0;
32;33;12;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample1'];24;4;739;-10;892;-10;856;869;987;816;10.0;5.0;10.0;
33;34;4;['SpongeBob', 'Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;6;725;-10;893;-10;846;864;978;811;19.0;9.0;19.0;
34;35;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];22;1;731;-10;883;-10;836;859;973;801;28.0;9.0;28.0;
35;36;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];11;15;726;-10;873;-10;837;854;968;792;34.0;6.0;34.0;
36;37;15;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];24;21;706;-10;863;-10;827;868;963;787;7.0;7.0;7.0;
37;38;21;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];32;4;707;-10;853;-10;817;863;958;782;12.0;5.0;12.0;
38;39;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];18;34;698;-10;861;-10;812;858;953;777;22.0;10.0;22.0;
39;40;34;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];50;7;654;-10;851;-10;802;848;943;767;9.0;9.0;9.0;
40;41;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];15;6;642;-10;856;-10;792;843;938;762;14.0;5.0;14.0;
41;42;7;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;0;632;-10;861;-10;782;838;926;757;21.0;7.0;21.0;
42;43;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;2;627;-10;851;-10;778;833;921;752;29.0;8.0;29.0;
43;44;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];17;9;620;-10;841;-10;783;828;916;747;32.0;3.0;32.0;
44;45;9;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];22;13;606;-10;831;-10;773;840;911;742;3.0;3.0;3.0;
45;46;13;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Sample1', 'Sample2'];25;30;583;-10;821;-10;768;835;926;732;3.0;0.0;3.0;
46;47;30;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];38;7;581;-10;811;-10;758;830;921;727;12.0;9.0;12.0;
47;48;7;['SpongeBob', 'Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];49;2;569;-10;801;-10;797;825;909;722;13.0;1.0;13.0;
48;49;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;6;562;-10;802;-10;785;820;904;717;18.0;5.0;18.0;
49;50;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;2;559;-10;792;-10;775;815;899;712;20.0;2.0;20.0;
50;51;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];9;20;552;-10;791;-10;763;810;894;707;23.0;3.0;23.0;
51;52;20;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];43;2;522;-10;824;-10;753;805;884;697;28.0;5.0;28.0;
52;53;4;['Sample1', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];19;4;517;-10;814;-10;762;800;875;688;30.0;2.0;30.0;
53;54;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];21;5;524;-10;804;-10;757;795;870;683;37.0;7.0;37.0;
54;55;5;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;2;509;-10;805;-10;747;790;865;678;45.0;8.0;45.0;
55;56;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];92;4;502;-10;795;-10;827;785;860;673;47.0;2.0;47.0;
56;57;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];9;10;493;-10;785;-10;826;780;855;668;55.0;8.0;55.0;
57;58;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];27;18;500;-10;775;-10;816;770;850;663;9.0;9.0;9.0;
58;59;18;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];36;13;472;-10;765;-10;806;765;876;653;10.0;1.0;10.0;
59;60;13;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu'];52;2;454;-10;807;-10;796;755;871;648;10.0;10.0;10.0;
60;61;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;8;466;-10;797;-10;786;750;859;643;11.0;1.0;11.0;
61;62;8;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];17;5;453;-10;787;-10;776;745;866;638;16.0;5.0;16.0;
62;63;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];87;30;525;-10;777;-10;766;740;861;633;18.0;2.0;18.0;
63;64;30;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];51;10;490;-10;767;-10;756;730;856;674;1.0;1.0;1.0;
64;65;10;['SpongeBob', 'Sample1'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];19;3;470;-10;757;-10;746;725;855;669;10.0;9.0;10.0;
65;66;11;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];13;1;465;-10;747;-10;749;720;839;664;12.0;2.0;12.0;
66;67;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];7;2;460;-10;737;-10;744;715;834;659;21.0;9.0;21.0;
67;68;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;7;459;-10;727;-10;732;710;829;654;25.0;4.0;25.0;
68;69;7;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];18;13;447;-10;717;-10;722;705;837;649;34.0;9.0;34.0;
