;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;1;995;995;995;995;995;995;995;995;10.0;10.0;10.0;
1;2;5;['Sample1'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;18;990;985;985;985;1000;990;985;990;17.0;7.0;17.0;
2;3;18;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];39;1;1001;975;975;975;990;980;980;985;6.0;6.0;6.0;
3;4;36;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];42;12;996;965;965;971;980;975;975;980;6.0;0.0;6.0;
4;5;72;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;7;991;955;955;889;991;970;970;975;16.0;10.0;16.0;
5;6;144;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];19;5;981;945;945;754;981;965;965;970;19.0;3.0;19.0;
6;7;288;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;6;976;935;935;472;971;960;960;965;22.0;3.0;22.0;
7;8;472;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;13;966;925;925;-10;961;955;955;960;25.0;3.0;25.0;
8;9;425;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];62;1;961;490;915;-10;1013;950;950;955;27.0;2.0;27.0;
9;10;382;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];19;21;956;98;924;-10;1003;945;945;950;29.0;2.0;29.0;
10;11;98;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];41;3;946;31;914;-10;993;940;935;945;34.0;5.0;34.0;
11;12;31;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher'];17;57;941;7;904;-10;988;935;930;940;35.0;1.0;;
12;13;57;['SpongeBob'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];71;2;879;-3;894;-10;978;996;925;930;3.0;3.0;3.0;
13;14;4;['Sample2'];1;Mission failure;['AlwaysLauncher', 'Evie'];7;1;874;-3;884;-10;968;991;920;921;6.0;3.0;6.0;
14;15;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];34;1;898;-3;874;-10;956;986;915;916;15.0;9.0;15.0;
15;16;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];11;8;893;-3;864;-10;955;981;910;911;15.0;0.0;15.0;
16;17;8;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;24;875;-3;871;-10;945;976;905;906;18.0;3.0;18.0;
17;18;24;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Sample1'];69;18;846;-3;861;-10;940;971;964;901;21.0;3.0;21.0;
18;19;18;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];36;1;854;-3;851;-10;930;961;959;891;7.0;7.0;7.0;
19;20;7;['Sample1'];1;Mission failure;['AlwaysLauncher', 'Evie'];98;11;849;-3;841;-10;920;956;947;886;10.0;3.0;10.0;
20;21;11;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];51;10;828;-3;882;-10;910;951;937;881;10.0;0.0;10.0;
21;22;10;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Sample2'];23;2;813;-3;872;-10;900;946;932;871;11.0;1.0;11.0;
22;23;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;0;826;-3;862;-10;890;941;920;866;15.0;4.0;15.0;
23;24;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];21;3;821;-3;873;-10;878;936;915;861;23.0;8.0;23.0;
24;25;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;3;808;-3;863;-10;883;931;910;856;23.0;0.0;23.0;
25;26;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];38;1;800;-3;891;-10;873;926;905;851;29.0;6.0;29.0;
26;27;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];18;2;808;-3;881;-10;866;921;900;846;38.0;9.0;38.0;
27;28;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];11;10;801;-3;882;-10;854;916;895;841;47.0;9.0;47.0;
28;29;10;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];25;5;781;-3;872;-10;844;906;890;831;5.0;5.0;5.0;
29;30;5;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];26;24;771;-3;862;-10;834;901;906;826;9.0;4.0;9.0;
30;31;24;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];36;8;737;-3;852;-10;824;896;901;816;19.0;10.0;19.0;
31;32;10;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu'];22;4;732;-3;842;-10;836;886;896;801;9.0;9.0;9.0;
32;33;4;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;3;718;-3;844;-10;826;881;891;796;10.0;1.0;10.0;
33;34;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];25;2;710;-3;859;-10;816;876;886;791;10.0;0.0;10.0;
34;35;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;8;715;-3;849;-10;804;871;881;786;19.0;9.0;19.0;
35;36;8;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;15;697;-3;839;-10;794;866;876;781;29.0;10.0;29.0;
36;37;15;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];30;6;672;-3;829;-10;784;856;896;776;3.0;3.0;3.0;
37;38;6;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];26;1;656;-3;819;-10;774;851;891;792;4.0;1.0;;
38;38;7;['Sample1'];2;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];26;1;656;-3;819;-10;774;851;884;792;;;4.0;
39;38;2;['Evie'];3;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];26;1;656;-3;819;-10;772;851;884;792;;;4.0;
40;38;2;['Evie'];4;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];26;1;656;-3;819;-10;770;851;884;792;;;4.0;
41;39;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];10;18;651;-3;809;-10;768;846;879;787;6.0;2.0;6.0;
42;40;18;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];41;12;628;-3;799;-10;758;841;910;782;14.0;8.0;14.0;
43;41;12;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;23;606;-3;789;-10;771;836;905;777;23.0;9.0;23.0;
44;42;23;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];42;10;578;-3;779;-10;761;868;895;767;9.0;9.0;9.0;
