;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;3;995;995;995;995;995;995;995;995;5.0;5.0;5.0;
1;2;5;['Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;3;990;994;985;985;985;990;985;990;7.0;2.0;7.0;
2;3;10;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;2;980;984;975;979;975;985;980;985;13.0;6.0;13.0;
3;4;20;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;3;975;1001;965;949;965;980;975;980;16.0;3.0;16.0;
4;5;40;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;4;982;991;955;899;955;975;970;975;17.0;1.0;17.0;
5;6;80;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;4;977;981;945;809;945;970;965;970;24.0;7.0;24.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;2;972;985;935;639;935;965;960;965;32.0;8.0;32.0;
7;8;320;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;19;962;975;940;309;925;960;955;960;40.0;8.0;40.0;
8;9;309;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1'];37;1;957;965;930;-10;915;987;945;955;10.0;10.0;10.0;
9;10;278;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;5;952;691;920;-10;905;982;940;950;19.0;9.0;19.0;
10;11;250;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher'];21;8;963;431;910;-10;900;977;935;945;28.0;9.0;28.0;
11;12;225;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample2'];31;1;958;196;900;-10;890;972;930;966;37.0;9.0;37.0;
12;13;196;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];8;50;953;-2;890;-10;880;967;925;961;41.0;4.0;;
13;14;50;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];59;11;898;-2;880;-10;870;1016;915;956;8.0;8.0;8.0;
14;15;11;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];35;58;877;-2;870;-10;895;1011;910;951;8.0;0.0;8.0;
15;16;58;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];82;2;814;-2;860;-10;885;1001;900;1023;1.0;1.0;1.0;
16;17;13;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;0;804;-2;868;-10;875;996;882;1018;9.0;8.0;9.0;
17;18;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];10;7;799;-2;858;-10;873;991;877;1013;17.0;8.0;17.0;
18;19;7;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;30;782;-2;848;-10;863;986;872;1008;18.0;1.0;18.0;
19;20;30;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];59;6;747;-2;838;-10;853;976;921;1003;5.0;5.0;5.0;
20;21;6;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];75;13;731;-2;828;-10;918;971;916;998;14.0;9.0;14.0;
21;22;13;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];38;24;713;-2;818;-10;908;966;911;1026;16.0;2.0;16.0;
22;23;24;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];35;2;679;-2;808;-10;933;956;901;1021;10.0;10.0;10.0;
23;24;13;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];29;3;674;-2;827;-10;923;951;883;1016;11.0;1.0;11.0;
24;25;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;16;674;-2;817;-10;913;946;878;1011;19.0;8.0;19.0;
25;26;16;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];30;21;653;-2;807;-10;903;936;868;1006;6.0;6.0;6.0;
26;27;21;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];55;10;677;-2;797;-10;893;931;863;996;10.0;4.0;10.0;
27;28;10;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];40;32;662;-2;827;-10;883;926;858;991;20.0;10.0;;
28;29;32;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];46;1;620;-2;863;-10;873;916;848;986;1.0;1.0;1.0;
29;30;13;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;4;615;-2;870;-10;863;911;830;981;10.0;9.0;10.0;
30;31;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];22;3;606;-2;860;-10;875;906;825;976;12.0;2.0;12.0;
31;32;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;6;618;-2;850;-10;865;901;820;971;22.0;10.0;22.0;
32;33;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];27;13;607;-2;867;-10;855;896;815;966;27.0;5.0;27.0;
33;34;13;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];28;9;584;-2;857;-10;845;891;810;984;28.0;1.0;28.0;
34;35;9;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];36;17;570;-2;847;-10;835;881;800;979;0.0;0.0;0.0;
35;36;17;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];77;2;543;-2;837;-10;902;876;795;974;3.0;3.0;3.0;
36;37;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];7;10;538;-2;827;-10;899;871;783;969;11.0;8.0;11.0;
37;38;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;32;541;-2;817;-10;889;866;778;964;15.0;4.0;15.0;
38;39;32;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];68;9;504;-2;807;-10;947;856;768;954;1.0;1.0;1.0;
39;40;9;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;1;485;-2;797;-10;954;851;763;949;8.0;7.0;8.0;
40;41;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];9;1;480;-2;787;-10;953;846;748;944;12.0;4.0;12.0;
41;42;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher'];21;40;470;-2;798;-10;946;841;743;939;21.0;9.0;21.0;
42;43;40;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];79;1;425;-2;788;-10;936;910;733;929;2.0;2.0;2.0;
43;44;7;['Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;3;420;-2;797;-10;926;905;721;917;7.0;5.0;7.0;
44;45;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];37;2;444;-2;787;-10;921;900;716;912;15.0;8.0;15.0;
45;46;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;7;437;-2;790;-10;909;895;711;907;19.0;4.0;19.0;
46;47;7;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;2;420;-2;799;-10;899;890;706;902;25.0;6.0;25.0;
47;48;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;3;413;-2;801;-10;887;885;701;897;34.0;9.0;34.0;
48;49;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;19;400;-2;805;-10;877;880;696;892;34.0;0.0;34.0;
49;50;19;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];61;31;376;-2;795;-10;867;870;747;882;0.0;0.0;0.0;
50;51;31;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample1'];46;36;340;-2;785;-10;903;865;737;877;2.0;2.0;2.0;
51;52;36;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];48;32;299;-2;775;-10;893;860;732;915;10.0;8.0;10.0;
52;53;32;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];43;3;300;-2;765;-10;883;855;727;910;15.0;5.0;15.0;
53;54;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];34;7;287;-2;755;-10;907;850;722;905;16.0;1.0;16.0;
54;55;7;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;2;275;-2;763;-10;897;845;717;900;22.0;6.0;22.0;
55;56;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;4;283;-2;753;-10;885;840;712;895;27.0;5.0;27.0;
56;57;4;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];36;1;274;-2;779;-10;875;835;707;890;31.0;4.0;31.0;
57;58;2;['Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;22;264;-2;769;-10;875;830;702;885;39.0;8.0;39.0;
