;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;17;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;17;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];37;6;973;985;985;985;1022;990;990;990;16.0;10.0;16.0;
2;3;34;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];38;16;968;975;975;941;1050;985;985;985;20.0;4.0;20.0;
3;4;68;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];26;15;958;991;965;863;1040;975;980;980;1.0;1.0;1.0;
4;5;136;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];39;1;953;1020;955;717;1030;970;970;970;4.0;3.0;4.0;
5;6;272;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;1;948;1010;945;451;1020;965;965;965;5.0;1.0;5.0;
6;7;451;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];11;9;943;1000;935;-10;1021;960;960;960;5.0;0.0;5.0;
7;8;406;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];19;30;933;603;925;-10;1011;955;955;955;7.0;2.0;7.0;
8;9;365;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample2'];41;20;928;228;915;-10;1042;950;950;945;13.0;6.0;13.0;
9;10;228;['PassiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];35;4;918;-10;905;-10;1067;945;940;940;16.0;3.0;16.0;
10;11;4;['SpongeBob', 'Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];24;5;928;-10;895;-10;1062;940;931;935;19.0;3.0;19.0;
11;12;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;26;918;-10;899;-10;1052;935;926;930;20.0;1.0;20.0;
12;13;26;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];43;4;925;-10;889;-10;1042;925;921;925;4.0;4.0;4.0;
13;14;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];10;3;916;-10;879;-10;1042;920;916;920;9.0;5.0;9.0;
