;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;15;995;995;995;995;995;995;995;995;9.0;9.0;9.0;
1;2;15;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;5;975;985;985;985;1005;990;990;990;14.0;5.0;14.0;
2;3;30;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;3;980;975;975;945;995;985;985;985;24.0;10.0;24.0;
3;4;60;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];10;12;975;965;975;875;985;980;980;980;34.0;10.0;34.0;
4;5;120;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];30;6;970;955;965;745;975;1000;975;975;8.0;8.0;8.0;
5;6;240;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];33;6;960;945;955;528;965;995;970;970;12.0;4.0;12.0;
6;7;480;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;14;955;935;945;38;955;990;965;965;19.0;7.0;19.0;
7;8;432;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];35;8;945;493;935;28;945;985;960;955;20.0;1.0;20.0;
8;9;389;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];33;6;940;94;958;18;940;980;955;950;21.0;1.0;21.0;
9;10;94;['PassiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];45;10;930;-10;993;8;930;975;950;945;28.0;7.0;28.0;
10;11;10;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];21;2;915;-10;983;-2;920;970;961;940;32.0;4.0;32.0;
11;12;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];33;2;938;-10;973;-2;915;965;952;935;38.0;6.0;38.0;
12;13;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;17;931;-10;963;-2;911;960;947;930;44.0;6.0;44.0;
13;14;17;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];31;32;904;-10;953;-2;901;981;942;925;0.0;0.0;0.0;
14;15;32;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];46;13;867;-10;943;-2;891;976;978;915;10.0;10.0;10.0;
15;16;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];32;2;876;-10;933;-2;881;971;973;910;11.0;1.0;11.0;
16;17;13;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];6;4;871;-10;923;-2;877;966;955;905;11.0;0.0;11.0;
17;18;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];10;96;862;-10;913;-2;877;961;950;900;18.0;7.0;;
18;19;96;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];109;14;761;-10;903;-2;867;951;940;999;10.0;10.0;10.0;
19;20;14;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher'];77;5;737;-10;893;-2;862;946;935;994;15.0;5.0;15.0;
20;21;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];10;1;732;-10;883;-2;862;941;920;989;21.0;6.0;21.0;
21;22;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];13;9;727;-10;873;-2;863;936;915;984;26.0;5.0;26.0;
22;23;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];20;49;728;-10;863;-2;853;926;910;979;5.0;5.0;5.0;
23;24;49;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];70;4;674;-10;853;-2;913;921;900;969;6.0;1.0;6.0;
24;25;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;9;689;-10;843;-2;903;916;888;964;11.0;5.0;11.0;
25;26;9;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;8;684;-10;833;-2;893;911;883;959;17.0;6.0;17.0;
26;27;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];13;4;671;-10;836;-2;888;906;878;954;18.0;1.0;18.0;
27;28;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;1;657;-10;826;-2;894;901;873;949;23.0;5.0;23.0;
