;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;30;995;995;995;995;995;995;995;995;1.0;1.0;1.0;
1;2;30;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];125;0;960;985;1110;985;985;990;985;990;5.0;4.0;5.0;
2;3;60;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;4;965;975;1100;915;975;985;980;985;7.0;2.0;7.0;
3;4;120;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;4;960;965;1090;785;979;980;975;980;14.0;7.0;14.0;
4;5;240;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;28;964;955;1080;540;969;975;970;975;21.0;7.0;21.0;
5;6;480;['AggressiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample2'];64;10;959;945;1070;50;959;965;965;1029;1.0;1.0;1.0;
6;7;432;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;23;954;503;1083;40;949;960;960;1024;2.0;1.0;2.0;
7;8;389;['PassiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];43;4;944;104;1073;30;982;955;950;1019;3.0;1.0;3.0;
8;9;104;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];12;14;939;-10;1063;25;984;950;945;1014;9.0;6.0;9.0;
9;10;25;['AggressiveLauncher'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Sample2'];32;9;929;-10;1053;-10;979;945;940;1036;15.0;6.0;15.0;
10;11;9;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];22;20;915;-10;1065;-10;969;940;935;1031;19.0;4.0;19.0;
11;12;20;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Manu', 'Sample1'];31;4;890;-10;1055;-10;964;961;925;1026;7.0;7.0;7.0;
12;13;7;['Sample1'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;20;880;-10;1045;-10;954;956;913;1021;11.0;4.0;11.0;
13;14;20;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];66;10;916;-10;1035;-10;944;951;908;1011;19.0;8.0;19.0;
14;15;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];66;9;962;-10;1025;-10;934;941;903;1006;6.0;6.0;6.0;
15;16;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample1'];26;9;948;-10;1015;-10;950;936;893;1001;7.0;1.0;7.0;
16;17;9;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];44;0;929;-10;1005;-10;984;931;888;996;17.0;10.0;17.0;
17;18;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;3;924;-10;1014;-10;972;926;883;991;25.0;8.0;25.0;
18;19;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;19;925;-10;1004;-10;962;921;878;986;30.0;5.0;30.0;
19;20;19;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];54;14;901;-10;1048;-10;952;911;873;976;0.0;0.0;0.0;
20;21;14;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];46;25;877;-10;1038;-10;942;906;909;971;3.0;3.0;3.0;
21;22;25;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];32;6;847;-10;1028;-10;932;901;904;993;7.0;4.0;7.0;
22;23;10;['Sample2'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];24;17;837;-10;1042;-10;922;896;899;978;11.0;4.0;11.0;
23;24;17;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];52;6;815;-10;1032;-10;964;891;894;973;18.0;7.0;18.0;
24;25;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];29;6;804;-10;1022;-10;983;886;889;968;21.0;3.0;21.0;
25;26;6;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;5;788;-10;1012;-10;996;881;884;963;30.0;9.0;30.0;
26;27;5;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;1;773;-10;1020;-10;986;876;879;958;36.0;6.0;36.0;
