;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;5;995;995;995;995;995;995;995;995;3.0;3.0;3.0;
1;2;5;['SpongeBob', 'Sample1'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];27;9;985;985;985;1012;985;990;985;990;13.0;10.0;13.0;
2;3;10;['AggressiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];34;12;975;975;975;992;1009;985;980;985;15.0;2.0;15.0;
3;4;20;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Sample1'];29;10;970;965;965;962;1004;980;999;980;23.0;8.0;23.0;
4;5;40;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];35;1;965;990;955;912;994;970;994;975;7.0;7.0;7.0;
5;6;80;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;7;975;980;945;822;984;965;989;970;15.0;8.0;15.0;
6;7;160;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample2'];25;4;970;970;960;652;974;960;984;960;15.0;0.0;15.0;
7;8;320;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;15;965;981;950;322;964;955;979;955;19.0;4.0;19.0;
8;9;322;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];29;4;955;971;969;-10;954;950;974;950;25.0;6.0;25.0;
9;10;290;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];33;13;950;671;992;-10;944;945;969;945;33.0;8.0;33.0;
10;11;261;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];33;14;940;400;982;-10;934;935;959;935;7.0;7.0;7.0;
11;12;235;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];26;31;935;155;972;-10;924;930;954;930;7.0;0.0;7.0;
12;13;155;['PassiveLauncher'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Sample2'];56;34;925;-10;962;-10;919;925;949;976;15.0;8.0;15.0;
13;14;34;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];44;8;886;-10;952;-10;909;959;944;971;1.0;1.0;1.0;
14;15;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];22;4;890;-10;942;-10;899;954;939;966;10.0;9.0;10.0;
15;16;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;13;881;-10;932;-10;909;949;934;961;17.0;7.0;17.0;
16;17;13;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;24;858;-10;922;-10;924;944;929;956;18.0;1.0;18.0;
17;18;24;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];51;10;829;-10;912;-10;914;934;970;946;5.0;5.0;5.0;
18;19;10;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;3;809;-10;902;-10;923;929;965;941;11.0;6.0;11.0;
19;20;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];28;18;804;-10;892;-10;941;924;953;936;12.0;1.0;12.0;
20;21;18;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];28;2;804;-10;882;-10;931;919;943;931;19.0;7.0;19.0;
21;22;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];15;1;799;-10;887;-10;921;914;934;926;27.0;8.0;27.0;
22;23;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;3;789;-10;887;-10;909;909;929;921;27.0;0.0;27.0;
23;24;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];6;6;781;-10;877;-10;905;904;924;916;34.0;7.0;34.0;
24;25;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;28;783;-10;867;-10;895;899;919;911;41.0;7.0;;
25;26;28;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];76;8;750;-10;857;-10;885;965;909;901;7.0;7.0;7.0;
26;27;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];20;5;752;-10;847;-10;875;960;904;896;17.0;10.0;17.0;
27;28;7;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];21;13;747;-10;858;-10;865;955;892;891;23.0;6.0;23.0;
28;29;13;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];35;3;729;-10;848;-10;855;980;887;886;5.0;5.0;5.0;
29;30;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;3;716;-10;853;-10;845;975;882;881;9.0;4.0;9.0;
30;31;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher'];8;36;708;-10;851;-10;840;970;877;876;14.0;5.0;14.0;
31;32;36;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];54;5;716;-10;841;-10;830;965;867;866;19.0;5.0;19.0;
32;33;5;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];12;5;706;-10;831;-10;820;967;862;861;2.0;2.0;2.0;
33;34;7;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;2;696;-10;821;-10;825;962;850;856;8.0;6.0;8.0;
34;35;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];26;1;689;-10;811;-10;839;957;845;851;8.0;0.0;8.0;
35;36;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;6;696;-10;801;-10;827;952;840;846;11.0;3.0;11.0;
36;37;6;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];27;10;685;-10;791;-10;817;947;857;841;17.0;6.0;17.0;
37;38;10;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;14;684;-10;781;-10;807;942;852;836;27.0;10.0;27.0;
38;39;14;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];21;6;665;-10;771;-10;797;953;847;831;8.0;8.0;8.0;
39;40;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;5;662;-10;761;-10;787;948;842;826;12.0;4.0;12.0;
40;41;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];17;0;652;-10;768;-10;777;943;837;821;14.0;2.0;14.0;
41;42;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];10;15;642;-10;768;-10;765;938;832;816;17.0;3.0;17.0;
42;43;15;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];29;2;622;-10;758;-10;755;933;822;835;27.0;10.0;27.0;
