;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;2;995;995;995;995;995;995;995;995;10.0;10.0;10.0;
1;2;5;['Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];16;2;990;1001;985;990;985;990;985;990;16.0;6.0;16.0;
2;3;10;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;9;980;991;975;987;975;985;980;985;18.0;2.0;18.0;
3;4;20;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;3;975;981;965;957;986;980;975;980;28.0;10.0;28.0;
4;5;40;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];14;56;965;971;955;921;981;975;970;975;28.0;0.0;;
5;6;80;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];73;35;960;961;945;904;971;965;960;965;0.0;0.0;0.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];53;9;955;1004;935;734;961;960;955;960;4.0;4.0;4.0;
7;8;320;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];38;9;945;994;963;404;951;955;950;955;14.0;10.0;14.0;
8;9;404;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;15;940;984;953;-10;941;950;945;950;23.0;9.0;23.0;
9;10;364;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu'];28;3;930;610;943;-10;931;940;940;945;1.0;1.0;1.0;
10;11;328;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;20;925;283;933;-10;921;935;935;940;1.0;0.0;1.0;
11;12;283;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Sample1'];32;6;920;-10;955;-10;916;930;925;935;11.0;10.0;11.0;
12;13;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];35;15;939;-10;945;-10;906;925;920;930;12.0;1.0;12.0;
13;14;15;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];34;29;919;-10;935;-10;896;920;915;954;13.0;1.0;13.0;
14;15;29;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Manu', 'Sample1'];42;10;922;-10;925;-10;891;910;905;949;1.0;1.0;1.0;
15;16;13;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Sample2'];17;8;917;-10;932;-10;881;905;887;939;10.0;9.0;10.0;
16;17;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;4;904;-10;922;-10;888;900;882;934;10.0;0.0;10.0;
17;18;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;10;902;-10;912;-10;878;895;877;929;16.0;6.0;16.0;
18;19;10;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];21;5;887;-10;902;-10;868;890;888;924;17.0;1.0;17.0;
19;20;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];12;5;877;-10;892;-10;870;885;883;919;20.0;3.0;20.0;
20;21;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;1;881;-10;882;-10;860;880;871;914;29.0;9.0;29.0;
21;22;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];30;1;876;-10;872;-10;878;875;866;909;33.0;4.0;33.0;
22;23;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];30;3;871;-10;892;-10;866;870;861;904;38.0;5.0;38.0;
23;24;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];7;3;863;-10;882;-10;863;865;856;899;46.0;8.0;46.0;
24;25;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;8;863;-10;872;-10;853;860;851;894;49.0;3.0;49.0;
25;26;8;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];28;3;850;-10;862;-10;843;878;846;889;8.0;8.0;8.0;
26;27;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];55;13;837;-10;852;-10;888;873;841;884;9.0;1.0;9.0;
27;28;13;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];27;3;819;-10;842;-10;878;868;831;901;10.0;1.0;10.0;
