;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;6;995;995;995;995;995;995;995;995;6.0;6.0;6.0;
1;2;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];18;11;997;985;985;985;985;990;990;990;12.0;6.0;12.0;
2;3;12;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;2;992;975;975;985;975;985;985;985;16.0;4.0;16.0;
3;4;24;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;17;987;979;965;951;965;980;980;980;19.0;3.0;19.0;
4;5;48;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];30;25;1007;969;955;893;960;975;975;975;20.0;1.0;20.0;
5;6;96;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Manu', 'Sample2'];45;5;1002;959;945;832;955;965;970;965;5.0;5.0;5.0;
6;7;192;['AggressiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];13;2;992;949;948;630;950;960;965;960;8.0;3.0;8.0;
7;8;384;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];28;13;987;939;938;236;968;955;960;955;15.0;7.0;15.0;
8;9;346;['PassiveLauncher'];1;Evie;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];28;3;977;583;928;226;986;950;950;950;15.0;0.0;15.0;
9;10;311;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];18;43;972;262;936;216;981;945;945;945;15.0;0.0;15.0;
10;11;262;['PassiveLauncher'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample2'];59;1;962;-10;926;206;971;935;940;994;5.0;5.0;5.0;
11;12;206;['AggressiveLauncher'];1;AggressiveLauncher;['AlwaysLauncher', 'AggressiveLauncher', 'Evie'];16;11;957;-10;916;6;961;930;935;989;9.0;4.0;9.0;
12;13;11;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'AggressiveLauncher', 'Sample1'];25;29;936;-10;906;-4;956;925;950;984;15.0;6.0;15.0;
13;14;29;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];70;7;967;-10;896;-4;946;915;945;979;1.0;1.0;1.0;
14;15;7;['SpongeBob', 'Sample1'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];18;17;955;-10;886;-4;936;910;946;974;6.0;5.0;6.0;
15;16;17;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];29;9;957;-10;876;-4;926;905;941;964;11.0;5.0;11.0;
16;17;11;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];23;14;952;-10;866;-4;939;900;925;959;13.0;2.0;13.0;
