;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;9;995;995;995;995;995;995;995;995;2.0;2.0;2.0;
1;2;9;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];17;9;981;1002;985;985;990;990;990;990;12.0;10.0;12.0;
2;3;18;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];30;11;976;992;975;957;1010;985;985;985;20.0;8.0;20.0;
3;4;36;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];49;14;971;982;965;960;1000;980;980;980;25.0;5.0;25.0;
4;5;72;['AggressiveLauncher'];1;Manu;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];23;11;966;972;955;878;990;993;975;975;0.0;0.0;0.0;
5;6;144;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];28;8;984;962;945;724;980;988;970;970;10.0;10.0;10.0;
6;7;288;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;7;979;952;952;426;970;983;965;965;17.0;7.0;17.0;
7;8;426;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;3;974;942;942;3;960;978;960;960;23.0;6.0;23.0;
8;9;383;['PassiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];29;19;964;549;932;-7;950;973;955;955;31.0;8.0;31.0;
9;10;345;['PassiveLauncher'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];32;7;959;194;922;-7;940;963;950;977;0.0;0.0;0.0;
10;11;194;['PassiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1'];19;3;954;-10;912;-7;930;958;959;972;2.0;2.0;2.0;
11;12;4;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;14;944;-10;902;-7;931;953;950;967;7.0;5.0;7.0;
12;13;14;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Sample2'];24;4;925;-10;916;-7;926;948;945;957;16.0;9.0;16.0;
13;14;4;['SpongeBob', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];14;2;916;-10;906;-7;930;943;940;948;17.0;1.0;17.0;
14;15;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];19;2;923;-10;896;-7;918;938;935;943;18.0;1.0;18.0;
15;16;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];10;6;916;-10;886;-7;916;933;930;938;19.0;1.0;19.0;
16;17;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;5;926;-10;876;-7;906;928;925;933;21.0;2.0;21.0;
17;18;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];19;2;916;-10;866;-7;915;923;920;928;30.0;9.0;30.0;
18;19;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];9;12;909;-10;865;-7;903;918;915;923;36.0;6.0;36.0;
