;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;17;995;995;995;995;995;995;995;995;5.0;5.0;5.0;
1;2;17;['SpongeBob'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];35;4;973;985;985;985;1020;990;990;990;15.0;10.0;15.0;
2;3;34;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];82;8;1045;975;975;941;1010;985;985;985;24.0;9.0;24.0;
3;4;68;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu'];23;2;1040;965;965;863;1000;975;980;980;6.0;6.0;6.0;
4;5;136;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];13;4;1035;968;955;717;990;970;975;975;10.0;4.0;10.0;
5;6;272;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];17;5;1030;958;945;435;997;965;970;970;19.0;9.0;19.0;
6;7;435;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];32;1;1025;948;935;22;987;960;965;965;20.0;1.0;20.0;
7;8;392;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];24;2;1015;546;925;36;977;955;960;960;26.0;6.0;26.0;
8;9;353;['PassiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;4;1010;183;915;40;967;950;955;955;27.0;1.0;27.0;
9;10;183;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];36;3;1005;26;905;30;957;945;950;950;33.0;6.0;33.0;
10;11;30;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];28;3;1000;16;923;-10;947;940;945;945;36.0;3.0;36.0;
11;12;16;['PassiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];17;13;990;7;913;-10;937;935;940;940;42.0;6.0;42.0;
12;13;13;['SpongeBob'];1;Sample2;['PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];44;4;972;-3;903;-10;927;930;930;974;43.0;1.0;43.0;
13;14;4;['SpongeBob', 'Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];17;2;975;-3;893;-10;917;920;921;965;3.0;3.0;3.0;
14;15;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];14;10;968;-3;883;-10;919;915;916;960;12.0;9.0;12.0;
15;16;10;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];50;32;948;-3;873;-10;909;910;956;955;19.0;7.0;;
16;17;32;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];47;17;911;-3;863;-10;899;947;951;945;2.0;2.0;2.0;
17;18;17;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];40;9;924;-3;853;-10;889;942;941;940;12.0;10.0;12.0;
18;19;10;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie', 'Sample2'];19;1;919;-3;843;-10;898;937;926;930;14.0;2.0;14.0;
19;20;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];11;6;914;-3;833;-10;899;932;921;921;16.0;2.0;16.0;
