;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;4;995;995;995;995;995;995;995;995;3.0;3.0;3.0;
1;2;5;['Sample1'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;24;990;985;985;985;1000;990;985;990;5.0;2.0;5.0;
2;3;24;['SpongeBob'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];31;3;961;1006;975;975;990;985;980;985;15.0;10.0;15.0;
3;4;48;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];21;3;972;996;965;917;985;980;975;980;17.0;2.0;17.0;
4;5;96;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];13;36;967;986;968;811;980;975;970;975;23.0;6.0;23.0;
5;6;192;['AggressiveLauncher'];1;Sample1;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];52;5;962;976;958;609;970;965;1012;965;3.0;3.0;3.0;
6;7;384;['AggressiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;27;952;966;948;230;960;960;1007;960;8.0;5.0;8.0;
7;8;346;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];38;6;947;648;938;220;950;955;1002;955;11.0;3.0;11.0;
8;9;311;['PassiveLauncher'];1;AggressiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;1;937;327;928;225;940;950;997;950;12.0;1.0;12.0;
9;10;280;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];9;23;932;46;918;215;930;945;992;945;19.0;7.0;19.0;
