;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;2;995;995;995;995;995;995;995;995;4.0;4.0;4.0;
1;2;5;['Sample1'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];16;0;990;985;985;1001;990;990;985;990;9.0;5.0;9.0;
2;3;10;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];15;1;995;975;975;981;980;985;980;985;9.0;0.0;9.0;
3;4;20;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];20;4;990;965;965;971;970;980;975;980;16.0;7.0;16.0;
4;5;40;['AggressiveLauncher'];1;Mission failure;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];48;6;980;955;955;921;960;975;970;975;26.0;10.0;26.0;
5;6;80;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;18;975;966;945;831;950;970;965;970;28.0;2.0;28.0;
6;7;160;['AggressiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];39;12;970;956;935;661;940;960;955;960;4.0;4.0;4.0;
7;8;320;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];37;9;997;946;925;331;930;955;950;955;9.0;5.0;9.0;
8;9;331;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;10;992;936;915;-10;942;950;945;950;10.0;1.0;10.0;
9;10;298;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;0;1002;628;905;-10;932;945;940;945;12.0;2.0;12.0;
10;11;268;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];25;1;997;375;895;-10;922;940;935;940;14.0;2.0;14.0;
11;12;241;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];23;1;992;124;885;-10;935;935;930;935;17.0;3.0;17.0;
12;13;124;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;5;993;-10;875;-10;925;930;925;930;26.0;9.0;26.0;
13;14;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];10;45;983;-10;865;-10;925;925;920;925;29.0;3.0;29.0;
14;15;45;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];67;5;928;-10;855;-10;915;915;910;915;7.0;7.0;7.0;
15;16;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];24;4;918;-10;845;-10;929;910;905;910;16.0;9.0;16.0;
16;17;7;['Sample1'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];44;8;908;-10;835;-10;963;905;893;905;22.0;6.0;22.0;
17;18;8;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu'];19;3;890;-10;825;-10;953;895;888;900;9.0;9.0;9.0;
18;19;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];9;22;877;-10;824;-10;943;890;883;895;13.0;4.0;13.0;
19;20;22;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];35;2;850;-10;814;-10;933;885;878;920;15.0;2.0;15.0;
20;21;4;['Sample2'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];45;6;840;-10;804;-10;923;880;873;911;18.0;3.0;18.0;
21;22;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;4;829;-10;806;-10;913;875;868;906;26.0;8.0;26.0;
22;23;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;26;827;-10;796;-10;903;870;863;901;31.0;5.0;31.0;
23;24;26;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];44;3;796;-10;786;-10;893;860;853;891;5.0;5.0;5.0;
24;25;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;811;-10;776;-10;883;855;844;882;13.0;8.0;;
25;25;7;['SpongeBob'];2;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;804;-10;776;-10;883;855;844;882;;;13.0;
26;25;7;['SpongeBob'];3;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;797;-10;776;-10;883;855;844;882;;;13.0;
27;25;7;['SpongeBob'];4;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;790;-10;776;-10;883;855;844;882;;;13.0;
28;25;7;['SpongeBob'];5;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;783;-10;776;-10;883;855;844;882;;;13.0;
29;25;7;['SpongeBob'];6;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;776;-10;776;-10;883;855;844;882;;;13.0;
30;25;7;['SpongeBob'];7;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;7;769;-10;776;-10;883;855;844;882;;;13.0;
31;26;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];37;6;789;-10;766;-10;878;850;839;877;23.0;10.0;23.0;
32;27;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];27;2;778;-10;756;-10;895;845;834;872;23.0;0.0;23.0;
33;28;2;['SpongeBob', 'Evie'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];29;12;766;-10;746;-10;912;840;829;867;31.0;8.0;31.0;
34;29;12;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];40;4;749;-10;736;-10;902;870;819;857;3.0;3.0;3.0;
35;30;4;['SpongeBob', 'Sample1', 'Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];18;4;740;-10;726;-10;910;865;810;848;5.0;2.0;5.0;
36;31;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;14;751;-10;716;-10;900;860;805;843;9.0;4.0;9.0;
37;32;14;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];35;6;732;-10;741;-10;890;855;800;838;14.0;5.0;14.0;
38;33;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];25;5;741;-10;731;-10;880;850;795;833;17.0;3.0;17.0;
39;34;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];23;19;731;-10;721;-10;893;845;790;828;20.0;3.0;20.0;
40;35;19;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];31;6;702;-10;711;-10;883;840;785;849;25.0;5.0;25.0;
41;36;6;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];18;31;691;-10;719;-10;873;835;780;844;34.0;9.0;34.0;
42;37;31;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];48;2;650;-10;709;-10;863;825;770;839;5.0;5.0;5.0;
43;38;4;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;8;645;-10;712;-10;853;820;761;834;11.0;6.0;11.0;
44;39;8;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample2'];21;2;627;-10;702;-10;843;815;756;845;15.0;4.0;15.0;
45;40;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];23;24;622;-10;692;-10;856;810;751;836;25.0;10.0;25.0;
46;41;24;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];40;32;593;-10;682;-10;846;800;781;826;5.0;5.0;5.0;
47;42;32;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];45;36;551;-10;717;-10;836;795;776;821;12.0;7.0;12.0;
48;43;36;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];45;4;510;-10;707;-10;826;785;771;811;0.0;0.0;0.0;
49;44;12;['Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;9;517;-10;697;-10;816;780;766;794;8.0;8.0;8.0;
50;45;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;1;503;-10;687;-10;823;775;761;789;14.0;6.0;14.0;
51;46;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];55;8;548;-10;677;-10;816;770;756;784;17.0;3.0;17.0;
52;47;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;3;535;-10;667;-10;819;765;751;779;20.0;3.0;20.0;
53;48;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;3;522;-10;657;-10;825;760;746;774;21.0;1.0;21.0;
54;49;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;5;514;-10;666;-10;815;755;741;769;24.0;3.0;24.0;
55;50;5;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;9;499;-10;670;-10;805;750;736;764;30.0;6.0;30.0;
56;51;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];23;25;485;-10;660;-10;818;745;731;759;36.0;6.0;36.0;
57;52;25;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];80;5;455;-10;650;-10;888;735;726;749;2.0;2.0;2.0;
58;53;5;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;10;440;-10;640;-10;891;730;721;744;8.0;6.0;8.0;
59;54;10;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];22;21;425;-10;630;-10;881;725;733;739;11.0;3.0;11.0;
60;55;21;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;15;422;-10;620;-10;871;720;728;734;17.0;6.0;17.0;
61;56;15;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];23;4;402;-10;610;-10;861;733;723;729;3.0;3.0;3.0;
62;57;4;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];28;12;388;-10;600;-10;879;728;718;724;12.0;9.0;12.0;
63;58;12;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];36;1;366;-10;626;-10;869;723;713;719;21.0;9.0;21.0;
64;59;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;1;361;-10;616;-10;865;718;708;714;22.0;1.0;22.0;
65;60;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;3;365;-10;606;-10;853;713;703;709;32.0;10.0;32.0;
66;61;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];15;6;357;-10;596;-10;858;708;698;704;42.0;10.0;42.0;
67;62;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;26;358;-10;586;-10;848;703;693;699;51.0;9.0;;
68;63;26;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];47;8;322;-10;576;-10;838;693;683;689;7.0;7.0;7.0;
69;64;8;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;8;309;-10;585;-10;828;688;678;684;10.0;3.0;10.0;
70;65;8;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;3;296;-10;575;-10;831;683;673;679;15.0;5.0;15.0;
71;66;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];11;12;294;-10;565;-10;821;678;668;674;25.0;10.0;25.0;
72;67;12;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];22;13;277;-10;555;-10;811;690;663;669;6.0;6.0;6.0;
73;68;13;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];28;3;259;-10;545;-10;801;685;681;659;7.0;1.0;7.0;
74;69;4;['Sample1', 'Sample2'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;3;249;-10;535;-10;817;680;672;650;15.0;8.0;15.0;
75;70;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];22;7;241;-10;525;-10;829;675;667;645;20.0;5.0;20.0;
76;71;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;39;241;-10;515;-10;819;670;662;640;26.0;6.0;;
77;72;39;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];52;6;197;-10;505;-10;809;660;704;635;1.0;1.0;1.0;
78;73;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;44;203;-10;495;-10;799;655;692;630;10.0;9.0;10.0;
79;74;44;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];67;9;149;-10;485;-10;789;650;749;620;11.0;1.0;11.0;
80;75;9;['SpongeBob', 'Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;4;135;-10;488;-10;779;645;735;615;12.0;1.0;12.0;
81;76;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];54;5;175;-10;478;-10;769;640;730;610;22.0;10.0;22.0;
82;77;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];12;7;165;-10;468;-10;771;635;725;605;27.0;5.0;27.0;
83;78;7;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;9;148;-10;476;-10;761;630;720;600;34.0;7.0;34.0;
84;79;9;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];26;20;134;-10;466;-10;751;646;715;595;7.0;7.0;7.0;
85;80;20;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];31;11;104;-10;487;-10;741;641;705;590;11.0;4.0;11.0;
86;81;11;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];19;0;88;-10;477;-10;731;636;700;599;15.0;4.0;15.0;
87;82;4;['Sample2'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;19;78;-10;480;-10;721;631;695;590;19.0;4.0;19.0;
88;83;19;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];39;0;54;-10;470;-10;711;621;724;585;7.0;7.0;7.0;
89;84;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];8;0;52;-10;460;-10;701;616;712;580;11.0;4.0;11.0;
90;85;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;1;47;-10;450;-10;697;611;707;575;16.0;5.0;16.0;
91;86;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher'];21;3;58;-10;440;-10;690;606;702;570;23.0;7.0;23.0;
92;87;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];33;3;50;-10;430;-10;713;601;697;565;29.0;6.0;29.0;
93;88;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;23;37;-10;432;-10;703;596;692;560;31.0;2.0;31.0;
94;89;23;['SpongeBob'];1;Sample2;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];51;12;4;-10;422;-10;693;586;682;601;1.0;1.0;10.0;9.0
95;90;4;['SpongeBob', 'Manu', 'Sample1', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;7;-5;-10;428;-10;683;577;673;592;16.0;6.0;16.0;
96;91;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;1;-5;-10;437;-10;671;572;668;587;21.0;5.0;21.0;
97;92;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher'];6;16;-5;-10;433;-10;664;567;663;582;24.0;3.0;24.0;
98;93;2;['Evie'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];28;12;-5;-10;423;-10;652;557;658;572;5.0;5.0;11.0;6.0
99;94;4;['Manu', 'Sample2'];1;AlwaysLauncher;['AlwaysLauncher', 'Sample1'];23;20;-5;-10;436;-10;647;548;648;563;12.0;1.0;12.0;
100;95;4;['Sample1'];1;Sample2;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];37;4;-5;-10;426;-10;637;538;634;590;1.0;1.0;1.0;
101;96;4;['Sample2'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];18;8;-5;-10;416;-10;627;533;629;594;9.0;8.0;9.0;
102;97;6;['Sample1'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];19;15;-5;-10;425;-10;617;528;618;589;19.0;10.0;19.0;
103;98;6;['Sample2'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];27;1;-5;-10;415;-10;607;545;613;578;5.0;5.0;5.0;
104;99;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];10;5;-5;-10;405;-10;605;540;608;573;7.0;2.0;7.0;
105;100;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;6;-5;-10;407;-10;593;535;603;568;17.0;10.0;17.0;
106;101;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;3;-5;-10;410;-10;581;530;598;563;26.0;9.0;26.0;
107;102;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];20;1;-5;-10;400;-10;589;525;593;558;26.0;0.0;26.0;
