;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;6;995;995;995;995;995;995;995;995;2.0;2.0;2.0;
1;2;6;['SpongeBob'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];22;75;984;985;1007;985;985;990;990;990;5.0;3.0;5.0;
2;3;75;['SpongeBob'];1;Sample2;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1', 'Sample2'];91;22;899;975;997;975;975;985;980;1071;5.0;0.0;5.0;
3;4;150;['AggressiveLauncher'];1;AggressiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];32;7;894;965;987;847;970;980;975;1066;6.0;1.0;6.0;
4;5;300;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];17;12;889;955;977;542;977;975;970;1061;10.0;4.0;10.0;
5;6;542;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];23;7;884;945;990;-10;967;970;965;1056;15.0;5.0;15.0;
6;7;488;['PassiveLauncher'];1;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;874;447;1000;-10;957;965;960;1051;15.0;0.0;;
7;7;439;['PassiveLauncher'];2;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;874;8;1000;-10;957;965;960;1051;;;15.0;
8;7;8;['PassiveLauncher'];3;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;874;0;1000;-10;957;965;960;1051;;;15.0;
9;7;3;['SpongeBob'];4;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;871;0;1000;-10;957;965;960;1051;;;15.0;
10;7;3;['SpongeBob'];5;AlwaysLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;868;0;1000;-10;957;965;960;1051;;;15.0;
11;8;3;['SpongeBob'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher'];14;1;855;4;990;-10;952;960;955;1046;19.0;4.0;19.0;
12;9;3;['PassiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];20;3;850;-9;1000;-10;942;955;950;1041;23.0;4.0;23.0;
13;10;3;['SpongeBob'];1;Evie;['SpongeBob', 'AlwaysLauncher', 'Evie'];39;3;837;-9;990;-10;971;950;945;1036;27.0;4.0;27.0;
14;11;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];27;3;829;-9;1007;-10;961;945;940;1031;32.0;5.0;32.0;
15;12;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];14;9;830;-9;997;-10;951;940;935;1026;33.0;1.0;33.0;
16;13;9;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;4;816;-9;987;-10;954;935;930;1021;33.0;0.0;33.0;
17;14;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;11;825;-9;977;-10;944;930;925;1016;41.0;8.0;41.0;
18;15;11;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Sample1'];25;1;809;-9;967;-10;934;925;940;1011;46.0;5.0;46.0;
19;16;4;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];9;1;808;-9;957;-10;924;920;931;1006;50.0;4.0;50.0;
20;17;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];8;1;803;-9;955;-10;912;915;926;1001;52.0;2.0;52.0;
21;18;2;['Evie'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];54;9;793;-9;999;-10;900;910;921;996;53.0;1.0;53.0;
22;19;9;['SpongeBob'];1;Mission failure;['AlwaysLauncher', 'Evie', 'Sample2'];29;5;779;-9;989;-10;890;905;916;986;55.0;2.0;55.0;
23;20;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];45;5;809;-9;979;-10;880;900;911;981;61.0;6.0;61.0;
24;21;5;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];23;17;799;-9;969;-10;870;913;906;976;10.0;10.0;10.0;
25;22;17;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1', 'Sample2'];33;5;772;-9;992;-10;860;908;896;966;15.0;5.0;15.0;
26;23;5;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu'];14;2;762;-9;982;-10;850;912;891;961;3.0;3.0;3.0;
27;24;7;['Sample1'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;4;752;-9;972;-10;840;907;879;956;6.0;3.0;6.0;
28;25;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;3;743;-9;962;-10;847;902;874;951;9.0;3.0;9.0;
29;26;3;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;8;747;-9;952;-10;837;897;869;946;17.0;8.0;17.0;
30;27;8;['SpongeBob'];1;Mission failure;['SpongeBob', 'AlwaysLauncher', 'Evie'];23;15;729;-9;942;-10;827;892;864;941;21.0;4.0;21.0;
31;28;15;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Evie', 'Sample2'];31;10;709;-9;932;-10;817;887;859;962;29.0;8.0;29.0;
32;29;10;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1'];26;2;689;-9;922;-10;807;903;849;957;9.0;9.0;9.0;
33;30;4;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];9;13;684;-9;912;-10;806;898;840;952;13.0;4.0;13.0;
34;31;13;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];39;4;700;-9;902;-10;796;893;835;947;17.0;4.0;17.0;
35;32;4;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];13;8;691;-9;892;-10;799;888;830;942;17.0;0.0;17.0;
36;33;8;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;1;694;-9;882;-10;789;883;825;937;25.0;8.0;25.0;
37;34;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];13;2;689;-9;885;-10;777;878;820;932;31.0;6.0;31.0;
38;35;2;['SpongeBob', 'Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];12;6;682;-9;887;-10;765;873;815;927;40.0;9.0;40.0;
39;36;6;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];18;5;684;-9;877;-10;755;868;810;922;41.0;1.0;41.0;
40;37;5;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];14;17;674;-9;881;-10;745;863;805;917;51.0;10.0;51.0;
41;38;17;['SpongeBob'];1;Sample1;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];54;99;647;-9;871;-10;735;853;849;907;6.0;6.0;;
42;39;99;['SpongeBob'];1;Sample1;['AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];105;7;543;-9;861;-10;725;843;944;897;7.0;7.0;9.0;2.0
43;40;7;['SpongeBob', 'Manu', 'Sample1', 'Sample2'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];21;2;526;-9;872;-10;715;831;932;885;18.0;9.0;18.0;
44;41;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];8;7;519;-9;862;-10;711;826;927;880;27.0;9.0;27.0;
