;round;last_winning_bid;last_winning_bidders;auction_round;last_winning_miner;last_launchers;last_mining_payoff;base_reward;SpongeBob;PassiveLauncher;AlwaysLauncher;AggressiveLauncher;Evie;Manu;Sample1;Sample2;tech;tech_gain_passive;tech_at_join;tech_gain_bid
0;1;0;[];1;;;;3;995;995;995;995;995;995;995;995;9.0;9.0;9.0;
1;2;5;['Sample1'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];37;2;990;1022;985;985;985;990;985;990;12.0;3.0;12.0;
2;3;10;['AggressiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];14;13;985;1012;975;965;989;985;980;985;18.0;6.0;18.0;
3;4;20;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];37;5;1012;1002;965;935;979;980;975;980;27.0;9.0;27.0;
4;5;40;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher'];37;10;1007;992;992;885;974;975;970;975;27.0;0.0;27.0;
5;6;80;['AggressiveLauncher'];1;PassiveLauncher;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie', 'Sample1'];35;1;997;1017;982;795;964;970;960;970;30.0;3.0;30.0;
6;7;160;['AggressiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];21;3;992;1028;972;625;954;965;955;965;36.0;6.0;36.0;
7;8;320;['AggressiveLauncher'];1;AlwaysLauncher;['PassiveLauncher', 'AlwaysLauncher', 'AggressiveLauncher', 'Evie'];12;17;987;1018;974;295;944;960;950;960;44.0;8.0;44.0;
8;9;295;['AggressiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];45;1;1022;1008;964;-5;934;950;945;950;3.0;3.0;3.0;
9;10;266;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];8;5;1017;740;954;-5;924;945;940;945;4.0;1.0;4.0;
10;11;239;['PassiveLauncher'];1;Mission failure;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];14;2;1012;491;944;-5;914;940;935;940;4.0;0.0;4.0;
11;12;215;['PassiveLauncher'];1;PassiveLauncher;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];11;13;1007;277;934;-5;904;935;930;935;10.0;6.0;10.0;
12;13;194;['PassiveLauncher'];1;Evie;['PassiveLauncher', 'AlwaysLauncher', 'Evie'];69;23;1002;73;924;-5;963;930;925;930;17.0;7.0;17.0;
13;14;73;['PassiveLauncher'];1;SpongeBob;['SpongeBob', 'PassiveLauncher', 'AlwaysLauncher', 'Evie'];32;28;1024;-10;914;-5;953;925;920;925;19.0;2.0;19.0;
14;15;28;['SpongeBob'];1;Sample2;['AlwaysLauncher', 'Sample1', 'Sample2'];41;1;991;-10;904;-5;948;920;910;956;29.0;10.0;29.0;
15;16;4;['Sample1', 'Sample2'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;17;994;-10;894;-5;938;915;901;947;31.0;2.0;31.0;
16;17;17;['SpongeBob'];1;Manu;['AlwaysLauncher', 'Evie', 'Manu', 'Sample2'];32;3;972;-10;884;-5;928;937;896;937;6.0;6.0;6.0;
17;18;4;['Sample2'];1;Evie;['AlwaysLauncher', 'Evie'];7;54;967;-10;874;-5;925;932;891;928;6.0;0.0;6.0;
18;19;54;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Sample1'];70;6;973;-10;864;-5;915;927;881;923;11.0;5.0;11.0;
19;20;7;['Sample1'];1;Evie;['AlwaysLauncher', 'Evie'];14;39;968;-10;854;-5;919;922;869;918;15.0;4.0;15.0;
20;21;39;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];67;11;919;-10;844;-5;909;979;859;908;0.0;0.0;0.0;
21;22;11;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];16;2;903;-10;850;-5;899;974;854;903;0.0;0.0;0.0;
22;23;12;['Sample1'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];38;2;893;-10;878;-5;889;969;837;898;0.0;0.0;0.0;
23;24;2;['SpongeBob', 'Evie'];1;Mission failure;['AlwaysLauncher', 'Evie'];10;7;886;-10;868;-5;877;964;832;893;10.0;10.0;10.0;
24;25;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;3;884;-10;858;-5;867;959;827;888;10.0;0.0;10.0;
25;26;3;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];19;7;876;-10;848;-5;876;954;822;883;20.0;10.0;20.0;
26;27;7;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];26;1;885;-10;838;-5;866;949;817;878;27.0;7.0;27.0;
27;28;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];50;4;880;-10;878;-5;854;944;812;873;36.0;9.0;36.0;
28;29;4;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];13;5;879;-10;868;-5;844;939;807;868;45.0;9.0;45.0;
29;30;5;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];17;5;869;-10;858;-5;851;934;802;863;54.0;9.0;54.0;
30;31;5;['SpongeBob'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];16;1;870;-10;848;-5;841;929;797;858;59.0;5.0;59.0;
31;32;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];9;3;865;-10;838;-5;838;924;792;853;66.0;7.0;66.0;
32;33;3;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];10;11;857;-10;838;-5;828;919;787;848;67.0;1.0;67.0;
33;34;11;['SpongeBob'];1;Manu;['SpongeBob', 'AlwaysLauncher', 'Evie', 'Manu', 'Sample1', 'Sample2'];34;27;836;-10;828;-5;818;943;777;838;7.0;7.0;7.0;
34;35;27;['SpongeBob'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie', 'Manu'];38;3;804;-10;856;-5;808;933;772;833;2.0;2.0;2.0;
35;36;7;['Sample1'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;0;809;-10;846;-5;798;928;760;828;5.0;3.0;5.0;
36;37;2;['Evie'];1;Evie;['AlwaysLauncher', 'Evie'];78;6;804;-10;836;-5;864;923;755;823;11.0;6.0;11.0;
37;38;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];19;2;793;-10;826;-5;873;918;750;818;16.0;5.0;16.0;
38;39;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];12;0;793;-10;816;-5;861;913;745;813;18.0;2.0;18.0;
39;40;2;['Evie'];1;AlwaysLauncher;['AlwaysLauncher', 'Evie'];7;2;788;-10;813;-5;849;908;740;808;21.0;3.0;21.0;
40;41;2;['SpongeBob', 'Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];17;2;793;-10;803;-5;837;903;735;803;29.0;8.0;29.0;
41;42;2;['SpongeBob', 'Evie'];1;Evie;['AlwaysLauncher', 'Evie'];20;1;786;-10;793;-5;845;898;730;798;30.0;1.0;30.0;
42;43;2;['Evie'];1;SpongeBob;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;10;791;-10;783;-5;833;893;725;793;37.0;7.0;37.0;
43;44;10;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];20;6;776;-10;773;-5;843;888;720;788;40.0;3.0;40.0;
44;45;6;['SpongeBob'];1;Evie;['AlwaysLauncher', 'Evie'];9;3;765;-10;763;-5;842;883;715;783;45.0;5.0;45.0;
45;46;3;['SpongeBob'];1;AlwaysLauncher;['SpongeBob', 'AlwaysLauncher', 'Evie'];15;1;752;-10;768;-5;832;878;710;778;53.0;8.0;53.0;
